"","999
026","2","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"","999
035","1","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"","999
038","1","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"Independent Research","Course Total","6","3.955","83.3","16.7",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"L SC COM
120","Dept. Total","417","3.734","70.5","14.4","7.9","2.4","1.4","0.2","0.7","1.9","",".",".","",".","",".","0.2",".","0.2","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"120
L SC COM","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","60","3.631","61.7","16.7","13.3","3.3","5.0",".",".",".","",".",".","",".","",".",".",".",".","."
"Sophomore","","28","3.625","57.1","21.4","17.9",".","3.6",".",".",".","",".",".","",".","",".",".",".",".","."
"Junior","","59","3.769","74.6","13.6","6.8","3.4","1.7",".",".",".","",".",".","",".","",".",".",".",".","."
"Senior","","175","3.718","70.9","14.3","8.6","3.4","0.6","0.6","1.1",".","",".",".","",".","",".","0.6",".",".","."
"Undergraduates","","322","3.703","68.6","15.2","9.9","3.1","1.9","0.3","0.6",".","",".",".","",".","",".","0.3",".",".","."
"Special","","3","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Graduate","","91","3.882","75.8","12.1","1.1",".",".",".","1.1","8.8","",".",".","",".","",".",".",".","1.1","."
"Prof Yr 1","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Professionals","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"","Dept. Total","417","3.734","70.5","14.4","7.9","2.4","1.4","0.2","0.7","1.9","",".",".","",".","",".","0.2",".","0.2","."
