"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"International Acad Prgms-SAB","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"SAB
STDYABRD","","","","","","","","","","","","","","","","","","",""
"106
Topics in Humanities","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"161
Topics in Humanities & Soc Sci","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"170","001","21","3.609","19.0","42.9","4.8",".",".",".",".","33.3",".",".",".",".",".",".",".","."
"170","002","22","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Interdivisional Topics","Course Total","43","3.609","9.3","20.9","2.3",".",".",".",".","67.4",".",".",".",".",".",".",".","."
"176
Interdivisional Topics","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"306","016","1","***","","","","","","","","","",".",".",".",".",".",".","."
"306","019","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Topics in Humanities","Course Total","2","***","","","","","","","","","","","","","","","",""
"316","003","2","***","","","","","","","","","",".",".",".",".",".",".","."
"316","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Topics in Literature","Course Total","3","***","","","","","","","","","","","","","","","",""
"336","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"336","007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"336","016","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"336","017","3","***","","","","","","","","","",".",".",".",".",".",".","."
"336","018","3","***","","","","","","","","","",".",".",".",".",".",".","."
"336","019","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Topics in Social Science","Course Total","25","3.930","92.0",".","8.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"345
Topics in Social & Natural Sci","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"361
Topics in Humanities & Soc Sci","002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"370","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"370","002","22","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"370","010","10","3.811","80.0","10.0",".","10.0",".",".",".",".",".",".",".",".",".",".",".","."
"Interdivisional Topics","Course Total","33","3.829","27.3","3.0",".","3.0",".",".",".","66.7",".",".",".",".",".",".",".","."
"536
Topics in Social Science","002","3","***","","","","","","","","","",".",".",".",".",".",".","."
"STDYABRD
SAB","Dept. Total","115","3.808","38.3","12.2","2.6","0.9","0.9",".",".","45.2",".",".",".",".",".",".",".","."
