"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"LAW","","","","","","","","","","","","","","","","","","","","","","","","",""
"LAW","Section","#","Ave","A","AB","","B","","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","",""
"528
LAW","","","","","","","","","","","","","","","","","","","","","","","","",""
"991","085","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"991","088","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"991","092","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"991","094","4","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"991","095","3","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"991","096","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"991","098","3","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Directed Reading","Course Total","49","4.000","4.1","",".","",".",".","",".","",".","",".","93.9","",".",".",".",".",".",".","2.0","."
