"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"ALS","","","","","","","","","","","","","","","","","","",""
"FOREST AND WILDLIFE ECOLO","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"396
F&W ECOL","","","","","","","","","","","","","","","","","","",""
"100
Introduction to Forestry","001","119","3.429","58.8","10.1","12.6","8.4","5.9","1.7","2.5",".",".",".",".",".",".",".",".","."
"300
Forest Biometry","001","11","3.545","54.5","18.2","18.2",".","9.1",".",".",".",".",".",".",".",".",".",".","."
"410
Principles of Silviculture","001","27","3.510","48.1","14.8","18.5","14.8",".",".",".","3.7",".",".",".",".",".",".",".","."
"430
Agroforestry","001","22","3.114","13.6","31.8","45.5",".","4.5",".","4.5",".",".",".",".",".",".",".",".","."
"452
World Forest History","001","7","3.714","42.9","57.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"460
General Ecology","001","8","3.375","37.5","12.5","37.5","12.5",".",".",".",".",".",".",".",".",".",".",".","."
"515
Renewable Resources Policy","001","19","3.500","21.1","57.9","21.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"572
Stat Meth for Bioscience II","001","7","3.917","71.4","14.3",".",".",".",".",".",".",".",".",".",".",".",".","14.3","."
"652
Decisn Meth-Nat Resrc Mangr","001","19","2.851","26.3","10.5","31.6",".","15.8","15.8",".",".",".",".",".",".",".",".",".","."
"657
Natl Forest Mgmt Practicum","001","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","017","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","021","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","026","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Special Problems","Course Total","5","***","","","","","","","","","","","","","","","",""
"790
Special Problems","013","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799
Practicum in Forestry Tchg","006","2","***","","","","","","","","","",".",".",".",".",".",".","."
"875","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"875","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Special Topics","Course Total","2","***","","","","","","","","","","","","","","","",""
"879
Advanced Landscape Ecology","001","6","3.900","66.7","16.7",".",".",".",".",".","16.7",".",".",".",".",".",".",".","."
"901
Colloq-Forestry&Forest Prod","001","13","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"990","002","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","006","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","008","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","009","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","013","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","014","12","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","016","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","018","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","021","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","023","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","024","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","37","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
