"","999
138","1","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"","999
144","1","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"","999
161","1","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"Readng & Rsch-Marketing PhD","Course Total","4","***","","","","","","","","","","","","","","","","","","",""
"MARKETNG
237","Dept. Total","1465","3.461","38.4","31.7","21.0","3.9","3.8","0.5","0.1","0.5","",".",".","",".","",".","0.1",".",".","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"237
MARKETNG","","","","","","","","","","","","","","","","","","","","","",""
"Junior","","350","3.350","27.4","32.3","30.0","3.4","6.3","0.3",".",".","",".",".","",".","",".",".",".",".","0.3"
"Senior","","694","3.375","30.0","34.0","24.4","6.1","4.3","0.7","0.1","0.4","",".",".","",".","",".",".",".",".","."
"Undergraduates","","1044","3.367","29.1","33.4","26.2","5.2","5.0","0.6","0.1","0.3","",".",".","",".","",".",".",".",".","0.1"
"Special","","52","3.337","32.7","30.8","23.1","5.8","3.8","3.8",".",".","",".",".","",".","",".",".",".",".","."
"Graduate","","367","3.777","65.4","27.2","5.7",".","0.3",".",".","1.1","",".",".","",".","",".","0.3",".",".","."
"Prof Yr 3","","2","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Professionals","","2","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"","Dept. Total","1465","3.461","38.4","31.7","21.0","3.9","3.8","0.5","0.1","0.5","",".",".","",".","",".","0.1",".",".","0.1"
