"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","",""
"HISTORY OF SCIENCE","Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","","Grades","GPA","","","","","","","","","","","","","","","",""
"456
HIST SCI","","","","","","","","","","","","","","","","","","","","",""
"Fr Hon Sm:Hist Sci,Tech,Med","180","001","","13","3.615","61.5","30.8",".",".",".","7.7",".",".",".",".",".",".",".",".",".","."
"Origins-Scientific Thought","201","001","","44","3.427","29.5","31.8","22.7","6.8","2.3",".",".","6.8",".",".",".",".",".",".",".","."
"Making of Modern Science","202","001","","77","3.090","10.4","22.1","42.9","13.0","3.9","1.3",".","6.5",".",".",".",".",".",".",".","."
"The Physician in History","212","001","","78","3.279","20.5","37.2","30.8","5.1","2.6","1.3","1.3",".",".",".",".",".",".","1.3",".","."
"Physician in Hist (Honors)","284","001","","10","3.850","70.0","30.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Sci Revol:Copernicus-Newton","323","001","","11","3.773","54.5","45.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Hist of Phys: Modern Period","326","001","","24","3.400","12.5","41.7","29.2",".",".",".",".","12.5",".",".",".",".",".","4.2",".","."
"History of Modern Biology","333","001","","22","3.523","45.5","36.4","4.5","4.5","9.1",".",".",".",".",".",".",".",".",".",".","."
"Spec Topics-Hist of Science","350","001","","17","3.531","47.1","41.2",".",".",".",".","5.9",".",".",".",".",".",".","5.9",".","."
"History of Pharmacy","401","001","","18","3.389","44.4","5.6","38.9","5.6","5.6",".",".",".",".",".",".",".",".",".",".","."
"History of Mathematics","473","001","","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Society&Health Care-Am Hist","504","001","","7","3.167","28.6","14.3","14.3","14.3","14.3",".",".","14.3",".",".",".",".",".",".",".","."
"Monsters & Science: A History","517","001","","12","3.583","41.7","50.0",".",".","8.3",".",".",".",".",".",".",".",".",".",".","."
"Women & Health-Amer History","531","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Undergrad Smr-Hist of Sci","555","001","","7","3.857","71.4","28.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Byzantine Med & Pharmacy","562","001","","9","3.500","55.6","11.1","22.2",".","11.1",".",".",".",".",".",".",".",".",".",".","."
"Studies in Early Modern Sci","623","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","668","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","668","002","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","668","003","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Topics in History of Med","","Course Total","","10","3.900","80.0","20.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Senior Thesis","692","006","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","007","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","013","","10","3.850","70.0","30.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Directed Study","","Course Total","","11","3.839","63.6","36.4",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Smr: Medvl Renaiss&17C Sci","903","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Grad Studies-Medical Hist","919","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Seminar:Research and Thesis","925","001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"History of Science Colloq","950","001","","8","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","990","002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","004","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","007","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","011","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","014","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","015","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","021","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","","Course Total","","9","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","999","006","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","999","014","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","999","019","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Work","","Course Total","","4","***","","","","","","","","","","","","","","","",""
