"","699
011","2","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"","699
014","1","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"","699
021","1","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"Directed Study","Course Total","6","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"AMER IND
140","Dept. Total","152","3.277","37.5","25.0","19.1","3.9","5.9","3.3","2.6","1.3","",".",".","",".","",".","",".","1.3",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"140
AMER IND","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","10","3.000","30.0","10.0","30.0","10.0","10.0","10.0",".",".","",".",".","",".","",".","",".",".",".","."
"Sophomore","","21","3.429","52.4","14.3","19.0","4.8","4.8","4.8",".",".","",".",".","",".","",".","",".",".",".","."
"Junior","","32","3.328","28.1","40.6","21.9",".","6.3",".","3.1",".","",".",".","",".","",".","",".",".",".","."
"Senior","","77","3.183","35.1","26.0","18.2","5.2","6.5","3.9","3.9","1.3","",".",".","",".","",".","",".",".",".","."
"Undergraduates","","140","3.241","35.7","26.4","20.0","4.3","6.4","3.6","2.9","0.7","",".",".","",".","",".","",".",".",".","."
"Special","","3","",".",".",".",".",".",".",".","33.3","",".",".","",".","",".","",".","66.7",".","."
"Graduate","","8","3.875","87.5",".","12.5",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Prof Yr 3","","1","3.500",".","100.0",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Professionals","","1","3.500",".","100.0",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","152","3.277","37.5","25.0","19.1","3.9","5.9","3.3","2.6","1.3","",".",".","",".","",".","",".","1.3",".","."
