"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"ALS","","","","","","","","","","","","","","","","","","",""
"HORTICULTURE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"476
HORT","","","","","","","","","","","","","","","","","","",""
"227
Propagation of Hort Plants","001","42","3.195","35.7","7.1","33.3","7.1","11.9","2.4",".",".",".",".",".",".",".",".","2.4","."
"233
Herbaceous Ornamntl Plnt II","001","26","3.100","15.4","26.9","42.3",".","7.7",".","3.8",".",".",".",".",".",".",".","3.8","."
"299","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"299","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"299","011","3","***","","","","","","","","","",".",".",".",".",".",".","."
"299","025","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"326
Plant Nutrition Management","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"338
Plant Breeding&Biotechnolgy","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"345
Fruit Crop Production","001","26","3.135","23.1","23.1","34.6","3.8","11.5","3.8",".",".",".",".",".",".",".",".",".","."
"375","001","8","3.250","25.0","12.5","50.0","12.5",".",".",".",".",".",".",".",".",".",".",".","."
"375","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"375","003","16","3.848","87.5","6.3","6.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Special Topics","Course Total","25","3.521","64.0","8.0","20.0","8.0",".",".",".",".",".",".",".",".",".",".",".","."
"399","002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"399","025","1","***","","","","","","","","","",".",".",".",".",".",".","."
"399","034","1","***","","","","","","","","","",".",".",".",".",".",".","."
"399","038","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Coord Intrnshp/Cooprtv Educ","Course Total","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"410
Undergraduate Seminar","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"500
Molecular Biology Techniques","001","16","3.281","25.0","18.8","50.0",".","6.3",".",".",".",".",".",".",".",".",".",".","."
"501
Principles-Plant Breeding","001","12","3.091","16.7","16.7","41.7",".","16.7",".",".","8.3",".",".",".",".",".",".",".","."
"502
Techniques-Plant Breeding","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"555
Plant Genomics&Bioinformatics","001","6","3.765","66.7","16.7","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"561
Introductory Cytogenetics","001","6","3.588","33.3","50.0","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"572
Stat Meth for Bioscience II","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"699","010","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","011","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","020","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Special Problems","Course Total","4","***","","","","","","","","","","","","","","","",""
"799
Pract-Horticulture Teaching","021","2","***","","","","","","","","","",".",".",".",".",".",".","."
"875
Special Topics","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"910
Seminar","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"957
Seminar-Plant Breeding","001","8","3.875","87.5",".","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"990","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","005","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","006","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","008","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","010","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","020","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","021","5","***","","","","","","","","","",".",".",".",".",".",".","."
"November 30, 2010","","","","","","","","","","","","","","","","","","","Page 28 of 408"
