"ENGLISH","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"350
ENGLISH","","","","","","","","","","","","","","","","","","",""
"","100
001","16","3.719","56.3","37.5",".","6.3",".",".",".",".",".",".",".",".",".",".",".","."
"","100
002","19","3.737","57.9","31.6","10.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
003","13","3.462","38.5","30.8","15.4","15.4",".",".",".",".",".",".",".",".",".",".",".","."
"","100
004","11","3.500","36.4","36.4","18.2","9.1",".",".",".",".",".",".",".",".",".",".",".","."
"","100
005","14","3.571","50.0","42.9",".",".",".","7.1",".",".",".",".",".",".",".",".",".","."
"","100
007","15","3.367","33.3","40.0","13.3","6.7",".","6.7",".",".",".",".",".",".",".",".",".","."
"","100
010","14","3.143","35.7","42.9","7.1",".",".",".","14.3",".",".",".",".",".",".",".",".","."
"","100
011","16","3.563","43.8","37.5","6.3","12.5",".",".",".",".",".",".",".",".",".",".",".","."
"","100
012","16","3.563","43.8","43.8",".","6.3","6.3",".",".",".",".",".",".",".",".",".",".","."
"","100
013","16","3.594","31.3","56.3","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
014","15","3.700","60.0","26.7","6.7","6.7",".",".",".",".",".",".",".",".",".",".",".","."
"","100
015","15","3.833","80.0","13.3",".","6.7",".",".",".",".",".",".",".",".",".",".",".","."
"","100
016","15","3.567","73.3","6.7","13.3",".",".",".","6.7",".",".",".",".",".",".",".",".","."
"","100
017","19","3.395","26.3","31.6","36.8","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"","100
018","15","3.900","93.3",".",".","6.7",".",".",".",".",".",".",".",".",".",".",".","."
"","100
019","15","3.900","80.0","20.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
020","15","3.533","60.0","6.7","20.0","6.7","6.7",".",".",".",".",".",".",".",".",".",".","."
"","100
021","14","3.393","42.9","35.7","14.3",".",".",".","7.1",".",".",".",".",".",".",".",".","."
"","100
022","17","3.294","17.6","29.4","47.1","5.9",".",".",".",".",".",".",".",".",".",".",".","."
"","100
023","18","3.639","38.9","50.0","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
024","15","3.533","46.7","26.7","13.3","13.3",".",".",".",".",".",".",".",".",".",".",".","."
"","100
025","15","3.667","80.0","13.3",".",".",".",".","6.7",".",".",".",".",".",".",".",".","."
"","100
026","16","3.344","31.3","31.3","18.8","12.5","6.3",".",".",".",".",".",".",".",".",".",".","."
"","100
027","14","3.571","35.7","42.9","21.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
028","17","3.500","35.3","35.3","23.5","5.9",".",".",".",".",".",".",".",".",".",".",".","."
"","100
029","15","3.367","26.7","46.7","6.7","13.3","6.7",".",".",".",".",".",".",".",".",".",".","."
"","100
030","15","3.400","40.0","40.0","13.3",".",".",".","6.7",".",".",".",".",".",".",".",".","."
"","100
031","17","3.529","35.3","47.1","11.8",".","5.9",".",".",".",".",".",".",".",".",".",".","."
"","100
032","15","3.600","26.7","66.7","6.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
033","13","3.654","46.2","38.5","15.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
034","14","3.429","28.6","42.9","14.3","14.3",".",".",".",".",".",".",".",".",".",".",".","."
"","100
035","15","3.800","66.7","26.7","6.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
036","15","3.667","86.7",".",".",".","6.7","6.7",".",".",".",".",".",".",".",".",".","."
"","039
100","13","3.692","46.2","46.2","7.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
042","14","3.571","42.9","35.7","14.3","7.1",".",".",".",".",".",".",".",".",".",".",".","."
"","100
043","18","3.778","66.7","22.2","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
044","16","3.469","37.5","31.3","25.0",".","6.3",".",".",".",".",".",".",".",".",".",".","."
"","100
045","18","3.667","72.2","5.6","11.1","5.6","5.6",".",".",".",".",".",".",".",".",".",".","."
"","100
046","14","3.423","42.9","35.7","7.1",".",".",".","7.1",".",".",".",".",".",".",".",".","7.1"
"","100
047","18","3.694","66.7","16.7","11.1",".","5.6",".",".",".",".",".",".",".",".",".",".","."
"","100
048","17","3.706","70.6","17.6",".","5.9","5.9",".",".",".",".",".",".",".",".",".",".","."
"","100
051","16","3.406","37.5","25.0","25.0","6.3","6.3",".",".",".",".",".",".",".",".",".",".","."
"Freshman Composition","Course Total","648","3.570","49.4","31.0","12.0","4.2","1.7","0.5","1.1",".",".",".",".",".",".",".",".","0.2"
"","110
001","8","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","110
002","12","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","110
003","13","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"November 30, 2010","","","","","","","","","","","","","","","","","","Page 206 of 408",""
