"Spring 2021-2022","","","","","","","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HISTORY","Section","#","","Ave","A","AB","B","BC","C","","D","","F","S","","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","","","","","","","",""
"448
HISTORY","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","600
006","","8","3.929","75.0","12.5",".",".","",".","",".",".","",".","",".",".","",".","",".",".",".",".","12.5"
"","600
007","","13","3.654","46.2","38.5","15.4",".","",".","",".",".","",".","",".",".","",".","",".",".",".",".","."
"","600
008","","14","3.923","78.6","14.3",".",".","",".","",".",".","",".","",".",".","",".","",".","7.1",".",".","."
"Advanced Seminar in History","Course Total","","99","3.802","64.6","26.3","6.1",".","",".","",".",".","",".","",".",".","",".","",".","2.0",".",".","1.0"
"Historical Publishing","601
001","","10","4.000","100.0",".",".",".","",".","",".",".","",".","",".",".","",".","",".",".",".",".","."
"Honors Thesis Colloquium","680
001","","18","3.750","88.9","5.6",".",".","",".","",".","5.6","",".","",".",".","",".","",".",".",".",".","."
"","681
018","","1","",".",".",".",".","",".","",".",".","",".","",".",".","",".","100.0","",".",".",".","."
"","681
047","","1","",".",".",".",".","",".","",".",".","",".","",".",".","",".","100.0","",".",".",".","."
"","681
071","","1","",".",".",".",".","",".","",".",".","",".","",".",".","",".","100.0","",".",".",".","."
"","681
117","","1","",".",".",".",".","",".","",".",".","",".","",".",".","",".","100.0","",".",".",".","."
"","681
123","","1","",".",".",".",".","",".","",".",".","",".","",".",".","",".","100.0","",".",".",".","."
"Senior Honors Thesis","Course Total","","5","",".",".",".",".","",".","",".",".","",".","",".",".","",".","100.0","",".",".",".","."
"","682
004","","1","0.000",".",".",".",".","",".","",".","100.0","",".","",".",".","",".","",".",".",".",".","."
"","682
018","","1","4.000","100.0",".",".",".","",".","",".",".","",".","",".",".","",".","",".",".",".",".","."
"","682
020","","1","4.000","100.0",".",".",".","",".","",".",".","",".","",".",".","",".","",".",".",".",".","."
"","682
029","","2","4.000","100.0",".",".",".","",".","",".",".","",".","",".",".","",".","",".",".",".",".","."
"","682
034","","1","4.000","100.0",".",".",".","",".","",".",".","",".","",".",".","",".","",".",".",".",".","."
"","682
054","","1","4.000","100.0",".",".",".","",".","",".",".","",".","",".",".","",".","",".",".",".",".","."
"","682
081","","1","4.000","100.0",".",".",".","",".","",".",".","",".","",".",".","",".","",".",".",".",".","."
"","682
085","","1","4.000","100.0",".",".",".","",".","",".",".","",".","",".",".","",".","",".",".",".",".","."
"","682
112","","1","4.000","100.0",".",".",".","",".","",".",".","",".","",".",".","",".","",".",".",".",".","."
"","682
117","","1","4.000","100.0",".",".",".","",".","",".",".","",".","",".",".","",".","",".",".",".",".","."
"","682
118","","2","4.000","100.0",".",".",".","",".","",".",".","",".","",".",".","",".","",".",".",".",".","."
"Senior Honors Thesis","Course Total","","13","3.676","92.3",".",".",".","",".","",".","7.7","",".","",".",".","",".","",".",".",".",".","."
"","699
064","","2","4.000","100.0",".",".",".","",".","",".",".","",".","",".",".","",".","",".",".",".",".","."
"","699
109","","1","",".",".",".",".","",".","",".",".","",".","",".",".","",".","",".","100.0",".",".","."
"Directed Study","Course Total","","3","4.000","66.7",".",".",".","",".","",".",".","",".","",".",".","",".","",".","33.3",".",".","."
"Chinese Intellectual Hist","700
001","","8","4.000","75.0",".",".",".","",".","",".",".","",".","",".",".","",".","",".","25.0",".",".","."
"Topics-Transnational History","706
001","","6","4.000","83.3",".",".",".","",".","",".",".","",".","",".",".","",".","",".","16.7",".",".","."
"Professional Development Sem","710
001","","8","4.000","100.0",".",".",".","",".","",".",".","",".","",".",".","",".","",".",".",".",".","."
"Prosem-S E Asian History","755
001","","1","4.000","100.0",".",".",".","",".","",".",".","",".","",".",".","",".","",".",".",".",".","."
"Empire&Colonialism South Asia","790
001","","2","4.000","100.0",".",".",".","",".","",".",".","",".","",".",".","",".","",".",".",".",".","."
"Seminar-Ancient History","801
001","","6","3.912","83.3","16.7",".",".","",".","",".",".","",".","",".",".","",".","",".",".",".",".","."
"Interdis W Europ Studies Sm","804
001","","3","4.000","66.7",".",".",".","",".","",".",".","",".","",".",".","",".","",".","33.3",".",".","."
"Mass Communication History","808
001","","1","4.000","100.0",".",".",".","",".","",".",".","",".","",".",".","",".","",".",".",".",".","."
"Seminar in Japanese History","855
001","","6","4.000","100.0",".",".",".","",".","",".",".","",".","",".",".","",".","",".",".",".",".","."
"Studies in American History","901
002","","7","3.833","57.1","28.6",".",".","",".","",".",".","",".","",".",".","",".","",".","14.3",".",".","."
"Smr-History of Education","907
001","","3","4.000","100.0",".",".",".","",".","",".",".","",".","",".",".","",".","",".",".",".",".","."
"","990
017","","3","",".",".",".",".","",".","",".",".","100.0","","",".",".","",".","",".",".",".",".","."
"","990
019","","2","",".",".",".",".","",".","",".",".","100.0","","",".",".","",".","",".",".",".",".","."
"","990
020","","3","",".",".",".",".","",".","",".",".","100.0","","",".",".","",".","",".",".",".",".","."
"","990
028","","3","",".",".",".",".","",".","",".",".","100.0","","",".",".","",".","",".",".",".",".","."
"June 17, 2022","","","","","","","","","","","","","","","","","","","","","","","","","Page 249 of 454",""
