"EGR","","","","","","","","","","","","","","","","","","","","","",""
"INDUSTRIAL & SYSTEMS ENGR","Section","#","Ave","A","AB","B","BC","C","D","F","","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"490
I SY E","","","","","","","","","","","","","","","","","","","","","",""
"","990
042","1","",".",".",".",".",".",".","",".","100.0","",".",".","",".",".",".",".",".","."
"","990
068","2","",".",".",".",".",".",".","",".","100.0","",".",".","",".",".",".",".",".","."
"","990
071","2","",".",".",".",".",".",".","",".","100.0","",".",".","",".",".",".",".",".","."
"","990
073","1","",".",".",".",".",".",".","",".","100.0","",".",".","",".",".",".",".",".","."
"","990
074","1","",".",".",".",".",".",".","",".","100.0","",".",".","",".",".",".",".",".","."
"Research and Thesis","Course Total","14","",".",".",".",".",".",".","",".","100.0","",".",".","",".",".",".",".",".","."
"I SY E
490","Dept. Total","1370","3.719","64.1","17.8","9.5","3.1","1.2","0.2","",".","3.5","",".","0.1","",".","0.2","0.2",".",".","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"490
I SY E","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","18","3.658","72.2","11.1","11.1",".","5.6",".","",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","59","3.647","69.5","11.9","13.6","3.4","1.7",".","",".",".","",".",".","",".",".",".",".",".","."
"Junior","","273","3.699","68.1","18.3","7.3","3.7","1.8","0.7","",".",".","",".",".","",".",".",".",".",".","."
"Senior","","664","3.716","65.5","19.0","11.1","3.0","1.2","0.2","",".",".","",".",".","",".",".",".",".",".","."
"Undergraduates","","1014","3.707","66.6","18.2","10.3","3.2","1.5","0.3","",".",".","",".",".","",".",".",".",".",".","."
"Special","","23","3.551","56.5","13.0","13.0","8.7","4.3",".","",".",".","",".",".","",".",".","4.3",".",".","."
"Graduate","","332","3.767","56.9","16.9","6.9","2.7",".",".","",".","14.5","",".","0.3","",".","0.9","0.6",".",".","0.3"
"Prof Yr 4","","1","***","","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","","1","***","","","","","","","","","","","",".","",".",".",".",".",".","."
"","Dept. Total","1370","3.719","64.1","17.8","9.5","3.1","1.2","0.2","",".","3.5","",".","0.1","",".","0.2","0.2",".",".","0.1"
