"Spring 2021-2022","","","","","","","","","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MUSIC-PERFORMANCE","Section","#","","Ave","A","AB","B","","BC","C","","D","","F","","S","","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","","","","","","","","","",""
"664
MUS PERF","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Organ Improv & Liturgy","562
001","","1","4.000","100.0",".","",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"Basic Tuba","65
035","","1","4.000","100.0",".","",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"","701
024","","2","4.000","100.0",".","",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"","701
029","","3","4.000","100.0",".","",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"Doctoral Level-Piano","Course Total","","5","4.000","100.0",".","",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"","705
044","","2","4.000","100.0",".","",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"","705
045","","1","4.000","100.0",".","",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"","705
061","","5","3.900","80.0","20.0","",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"","705
062","","1","4.000","100.0",".","",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"Doctoral Level-Voice","Course Total","","9","3.944","88.9","11.1","",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"Doctoral Level-Horn","717
020","","1","4.000","100.0",".","",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"Doctoral Level-Trombone","721
089","","1","4.000","100.0",".","",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"Doctoral Level Tuba","725
035","","1","4.000","100.0",".","",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"Doctoral Level Percussion","727
033","","1","4.000","100.0",".","",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"","731
025","","1","4.000","100.0",".","",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"","731
084","","1","4.000","100.0",".","",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"Doctoral Level-Violin","Course Total","","2","4.000","100.0",".","",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"Doctoral Level Conducting","732
022","","1","4.000","100.0",".","",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"Doctoral Level-Viola","733
073","","2","4.000","100.0",".","",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"Doctoral Level-Cello","735
026","","1","4.000","100.0",".","",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"Doctoral Level-Guitar","740
011","","1","4.000","100.0",".","",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"Doc Lev Priv Instr-Accompanyng","742
001","","2","4.000","100.0",".","",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"","747
046","","2","4.000","100.0",".","",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"","747
050","","1","4.000","100.0",".","",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"Doctoral Level Composition","Course Total","","3","4.000","100.0",".","",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"Basic Guitar","76
011","","4","4.000","100.0",".","",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"Basic String Bass","77
066","","1","4.000","100.0",".","",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"","990
022","","1","4.000","100.0",".","",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"","990
032","","1","4.000","100.0",".","",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"","990
033","","1","",".",".","",".",".","",".","",".","",".","",".","",".",".","",".","",".","100.0",".",".","."
"","990
038","","1","4.000","100.0",".","",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"","990
049","","1","4.000","100.0",".","",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"","990
059","","1","4.000","100.0",".","",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"","990
061","","1","",".",".","",".",".","",".","",".","",".","",".","",".",".","",".","",".","100.0",".",".","."
"","990
062","","1","4.000","100.0",".","",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"","990
066","","2","4.000","100.0",".","",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
