"L&S","","","","","","","","","","","","","","","","","","","",""
"ATMOSPHERIC & OCEANIC SCIE Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"640
ATM OCN","","","","","","","","","","","","","","","","","","","",""
"999
016","12","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Course Total
Advanced Independent Study","13","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"ATM OCN
Dept. Total
640","679","3.134","30.2","17.8","16.6","16.2","8.1","2.7","0.9","2.5","",".",".","",".","3.4","0.4","1.0","0.1","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"640
ATM OCN","","","","","","","","","","","","","","","","","","","",""
"Freshmen","106","2.650","8.5","10.4","20.8","34.9","17.9","5.7","0.9",".","",".",".","",".",".",".","0.9",".","."
"Sophomore","184","2.969","17.4","21.7","23.4","23.9","9.2","3.8","0.5",".","",".",".","",".",".",".",".",".","."
"Junior","108","3.093","28.7","18.5","19.4","17.6","10.2","1.9","1.9","0.9","",".",".","",".",".","0.9",".",".","."
"Senior","128","3.346","49.2","18.8","12.5","7.8","6.3","2.3","1.6",".","",".",".","",".",".","1.6",".",".","."
"Undergraduates","526","3.011","25.7","18.1","19.4","20.9","10.5","3.4","1.1","0.2","",".",".","",".",".","0.6","0.2",".","."
"Special","13","3.800","30.8",".","7.7",".",".",".",".","7.7","",".",".","",".",".",".","46.2","7.7","."
"Graduate","140","3.764","47.1","18.6","7.1",".",".",".",".","10.7","",".",".","",".","16.4",".",".",".","."
"Dept. Total","679","3.134","30.2","17.8","16.6","16.2","8.1","2.7","0.9","2.5","",".",".","",".","3.4","0.4","1.0","0.1","."
