"L&S","","","","","","","","","","","","","","","","","","","","",""
"SOCIAL WORK","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"896
SOC WORK","","","","","","","","","","","","","","","","","","","","",""
"SOC WORK
896","Dept. Total","1586","3.791","73.3","14.6","5.7","2.1","0.9","0.1","0.4","1.7","",".",".","",".","0.1","0.8",".","0.3","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"896
SOC WORK","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","51","3.203","39.2","15.7","17.6","13.7","9.8","2.0","2.0",".","",".",".","",".",".",".",".",".","."
"Sophomore","","69","3.546","47.8","26.1","13.0","13.0",".",".",".",".","",".",".","",".",".",".",".",".","."
"Junior","","139","3.562","48.2","30.9","12.2","5.0","2.2","0.7","0.7",".","",".",".","",".",".",".",".",".","."
"Senior","","316","3.749","69.9","17.1","8.2","1.9","1.9",".","0.9",".","",".",".","",".",".",".",".",".","."
"Undergraduates","","575","3.619","59.3","21.4","10.6","5.0","2.4","0.3","0.9",".","",".",".","",".",".",".",".",".","."
"Special","","45","3.909","51.1","2.2","2.2",".",".",".",".","35.6","",".",".","",".",".","4.4",".","4.4","."
"Graduate","","966","3.909","82.6","11.1","3.0","0.4","0.1",".","0.1","1.1","",".",".","",".","0.2","1.0",".","0.3","."
"Prof Yr 4","","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"","Dept. Total","1587","3.791","73.2","14.6","5.7","2.1","0.9","0.1","0.4","1.7","",".",".","",".","0.1","0.8",".","0.3","."
