"L&S","","","","","","","","","","","","","","","","","","","","",""
"HISTORY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"448
HISTORY","","","","","","","","","","","","","","","","","","","","",""
"","999
120","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Independent Work","Course Total","42","4.000","85.7",".",".",".",".",".",".","9.5","",".",".","",".",".",".",".","4.8","."
"HISTORY
448","Dept. Total","2475","3.538","44.5","19.1","8.7","3.4","2.0","1.1","1.3","16.8","",".",".","",".","0.5","1.1","0.2","1.0","0.2"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"448
HISTORY","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","201","3.316","36.3","29.9","15.9","7.0","4.5","2.5","2.5",".","",".",".","",".",".","1.0","0.5",".","."
"Sophomore","","537","3.517","50.7","24.2","13.0","4.8","3.0","1.7","1.1",".","",".",".","",".",".","1.1",".","0.2","0.2"
"Junior","","481","3.501","51.1","26.8","9.4","4.4","1.9","1.0","2.9","0.2","",".",".","",".","0.2","1.0","0.4",".","0.6"
"Senior","","690","3.601","59.1","21.3","9.7","3.0","2.0","1.3","1.2",".","",".",".","",".","0.6","1.3","0.1",".","0.3"
"Undergraduates","","1909","3.518","52.3","24.4","11.2","4.3","2.5","1.5","1.7","0.1","",".",".","",".","0.3","1.2","0.2","0.1","0.3"
"Special","","410","3.585","2.4","0.7","0.5","0.2","0.2",".",".","90.2","",".",".","",".",".","0.2","0.2","5.1","."
"Graduate","","155","3.984","58.7","1.9",".",".",".",".",".","29.7","",".",".","",".","5.2","3.2",".","1.3","."
"Prof Yr 3","","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"","Dept. Total","2475","3.538","44.5","19.1","8.7","3.4","2.0","1.1","1.3","16.8","",".",".","",".","0.5","1.1","0.2","1.0","0.2"
