"L&S","","","","","","","","","","","","","","","","","","","","",""
"GERMAN","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"424
GERMAN","","","","","","","","","","","","","","","","","","","","",""
"GERMAN
424","Dept. Total","560","3.714","67.5","17.0","6.6","3.0","1.4","0.4","0.9","1.8","",".","0.2","",".","0.2","0.4",".","0.5","0.2"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"424
GERMAN","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","45","3.419","40.0","37.8","13.3","2.2","2.2",".","4.4",".","",".",".","",".",".",".",".",".","."
"Sophomore","","142","3.693","65.5","20.4","7.0","3.5","2.8","0.7",".",".","",".",".","",".",".",".",".",".","."
"Junior","","125","3.730","68.8","16.8","7.2","4.8","1.6",".",".",".","",".",".","",".",".","0.8",".",".","."
"Senior","","166","3.724","71.7","16.3","6.0","1.8","0.6","0.6","1.8",".","",".","0.6","",".",".",".",".",".","0.6"
"Undergraduates","","478","3.688","66.1","19.7","7.3","3.1","1.7","0.4","1.0",".","",".","0.2","",".",".","0.2",".",".","0.2"
"Special","","9","4.000","55.6",".",".",".",".",".",".","33.3","",".",".","",".",".",".",".","11.1","."
"Graduate","","72","3.910","77.8","1.4","2.8","2.8",".",".",".","9.7","",".",".","",".","1.4","1.4",".","2.8","."
"Prof Yr 2","","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"","Dept. Total","560","3.714","67.5","17.0","6.6","3.0","1.4","0.4","0.9","1.8","",".","0.2","",".","0.2","0.4",".","0.5","0.2"
