"Spring 2021-2022","","","","","","","","","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CHEMISTRY","Section","#","Ave","A","AB","","B","","BC","C","","D","","F","","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","","","","",""
"224
CHEM","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","964
017","8","",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","964
019","5","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","964
020","1","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","964
021","1","",".","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".","100.0","."
"","964
023","4","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","964
028","2","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","964
029","5","",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","964
030","5","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","964
032","3","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","964
033","4","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","964
035","3","",".","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".","100.0","."
"","964
036","6","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","964
037","2","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","964
038","1","",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","964
039","5","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","964
041","3","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","964
043","1","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","964
045","1","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","964
048","7","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","964
049","3","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","964
050","3","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","964
051","4","",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","964
055","3","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","964
056","2","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","964
058","10","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","964
059","2","",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","964
062","3","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","964
064","1","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","964
067","10","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","964
071","2","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","964
076","6","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","964
077","1","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","964
081","4","",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","083
964","1","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","964
087","6","",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","964
091","5","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","964
099","1","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","964
122","2","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"Seminar: Molecular Dynamics","Course Total","178","4.000","74.7","",".","",".",".","",".","",".","",".","21.3","",".",".","",".","",".","",".",".","3.9","."
"","990
001","3","",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
