"L&S","","","","","","","","","","","","","","","","","","","",""
"ZOOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"970
ZOOLOGY","","","","","","","","","","","","","","","","","","","",""
"ZOOLOGY
970","Dept. Total","1759","3.199","42.5","13.0","20.2","6.0","9.6","2.4","1.1","3.7","0.1","0.5","",".","0.1","0.5","0.1","0.1","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"970
ZOOLOGY","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","83","2.485","7.2","19.3","18.1","19.3","20.5","7.2","6.0",".",".",".","",".",".",".","1.2",".","1.2"
"Sophomore","","291","2.971","22.7","11.7","34.0","9.6","18.9","2.4","0.3",".",".",".","",".",".","0.3",".",".","."
"Junior","","430","3.138","34.0","14.2","29.1","7.0","10.0","3.3","1.4",".",".","0.5","",".",".","0.7",".",".","."
"Senior","","810","3.400","56.2","14.3","14.2","4.0","6.7","2.0","1.0","0.1","0.1","0.9","",".",".","0.5",".","0.1","."
"Undergraduates","","1614","3.181","41.7","14.1","21.9","6.6","10.5","2.7","1.2","0.1","0.1","0.6","",".",".","0.5","0.1","0.1","0.1"
"Special","","10","3.615","20.0",".","10.0",".",".",".",".","60.0",".",".","",".",".",".",".","10.0","."
"Graduate","","135","3.944","53.3","1.5","0.7",".",".",".",".","43.0",".",".","",".","0.7","0.7",".",".","."
"","Dept. Total","1759","3.199","42.5","13.0","20.2","6.0","9.6","2.4","1.1","3.7","0.1","0.5","",".","0.1","0.5","0.1","0.1","0.1"
