"Spring 2021-2022","","","","","","","","","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZOOLOGY","Section","#","","Ave","A","AB","","B","BC","C","","D","","F","","S","","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","","","","","","","","","",""
"970
ZOOLOGY","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","682
134","","1","4.000","100.0","",".",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"","682
135","","1","",".","",".",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".","100.0","."
"","682
136","","1","4.000","100.0","",".",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"","682
137","","1","4.000","100.0","",".",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"","682
138","","1","3.000",".","",".","100.0",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"Senior Honors Thesis","Course Total","","15","3.902","80.0","",".","6.7",".","",".","",".","",".","",".","",".",".","",".","",".","6.7",".","6.7","."
"Senior Thesis","692
005","","3","4.000","100.0","",".",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"","698
059","","4","",".","",".",".",".","",".","",".","",".","",".","",".","100.0","",".","",".",".",".",".","."
"","698
062","","5","",".","",".",".",".","",".","",".","",".","",".","",".","100.0","",".","",".",".",".",".","."
"Directed Study","Course Total","","9","",".","",".",".",".","",".","",".","",".","",".","",".","100.0","",".","",".",".",".",".","."
"","699
007","","4","4.000","100.0","",".",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"","699
009","","1","4.000","100.0","",".",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"","699
010","","1","4.000","100.0","",".",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"","699
011","","1","4.000","100.0","",".",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"","699
017","","1","4.000","100.0","",".",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"","699
018","","6","4.000","100.0","",".",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"","699
019","","2","4.000","100.0","",".",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"","699
020","","4","4.000","100.0","",".",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"","699
027","","2","4.000","100.0","",".",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"","699
030","","1","4.000","100.0","",".",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"","699
047","","2","4.000","100.0","",".",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"","699
048","","1","4.000","100.0","",".",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"","699
063","","2","4.000","100.0","",".",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"","699
064","","2","4.000","100.0","",".",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"","699
065","","5","4.000","100.0","",".",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"","699
066","","5","4.000","100.0","",".",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"","699
067","","4","4.000","100.0","",".",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"","699
068","","2","4.000","100.0","",".",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"","699
085","","2","4.000","100.0","",".",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"","699
104","","1","4.000","100.0","",".",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"","699
105","","3","4.000","100.0","",".",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"","699
108","","9","4.000","100.0","",".",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"","699
111","","1","4.000","100.0","",".",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"","699
116","","1","4.000","100.0","",".",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"","699
117","","1","4.000","100.0","",".",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"Directed Studies in Zoology","Course Total","","64","4.000","100.0","",".",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"Advanced Landscape Ecology","879
001","","7","3.917","71.4","","14.3",".",".","",".","",".","",".","",".","",".",".","",".","",".","14.3",".",".","."
"Limnology & Marine Sci Seminar","911
001","","21","4.000","100.0","",".",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"Endocrinlgy-Reprodctve Phys","954
001","","1","4.000","100.0","",".",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"Seminar-Limnology","955
001","","10","4.000","100.0","",".",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"Seminar-Ecology","956
001","","9","4.000","100.0","",".",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"","957
001","","6","4.000","100.0","",".",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
"","957
002","","4","4.000","100.0","",".",".",".","",".","",".","",".","",".","",".",".","",".","",".",".",".",".","."
