"Spring 2021-2022","","","","","","","","","","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","","","","","","","",""
"ALS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BIOCHEMISTRY","Section","#","","Ave","A","AB","","B","","BC","C","","D","","F","","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","","","","","","","","","","",""
"200
BIOCHEM","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","699
062","","1","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","699
071","","1","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","699
074","","1","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","699
078","","1","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","699
080","","2","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","699
081","","1","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","699
082","","2","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","699
083","","3","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","699
084","","2","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","699
085","","1","",".","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".","100.0","."
"","699
086","","2","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","699
087","","3","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","699
090","","2","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","699
091","","1","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","699
092","","4","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"Special Problems","Course Total","","58","4.000","98.3","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".","1.7","."
"","729
002","","15","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","729
005","","2","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","729
008","","23","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","729
011","","13","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","729
012","","10","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"Advanced Topics","Course Total","","63","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"Topic-Macromoleculr/Biophys","872
002","","16","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"Smr-Molecular Virolgy (Adv)","910
001","","6","4.000","66.7","",".","",".",".","",".","",".","",".","33.3","",".",".","",".","",".","",".",".",".","."
"Smr-RiboGroup (Advanced)","913
001","","6","",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"Reg Gene Expression Adv Sem","917
001","","3","",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"Synthetic Biology Seminar","919
001","","13","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"Memb Protein Struct&Functn","924
001","","6","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"Biotechnol Traing Prgm Smr","932
001","","17","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"Seminar-Chemical Biology (Adv)","945
001","","4","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".","",".","",".","",".",".",".","."
"","990
039","","3","",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","990
041","","3","",".","",".","",".",".","",".","",".","",".",".","",".",".","",".","100.0","","",".",".",".","."
"","990
043","","3","",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","990
049","","1","",".","",".","",".",".","",".","",".","",".",".","",".",".","",".","100.0","","",".",".",".","."
"","990
050","","2","",".","",".","",".",".","",".","",".","",".",".","",".",".","",".","100.0","","",".",".",".","."
"","990
057","","4","",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","990
059","","2","",".","",".","",".",".","",".","",".","",".",".","",".",".","",".","100.0","","",".",".",".","."
"","990
065","","6","",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","990
066","","4","",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","990
070","","1","",".","",".","",".",".","",".","",".","",".","100.0","",".",".","",".","",".","",".",".",".","."
"","990
071","","1","",".","",".","",".",".","",".","",".","",".",".","",".",".","",".","100.0","","",".",".",".","."
"","990
074","","7","",".","",".","",".",".","",".","",".","",".",".","",".",".","",".","100.0","","",".",".",".","."
"","990
075","","3","",".","",".","",".",".","",".","",".","",".",".","",".",".","",".","100.0","","",".",".",".","."
