"EDU","","","","","","","","","","","","","","","","","","","","","",""
"ANATOMY & PHYSIOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"146
ANAT&PHY","","","","","","","","","","","","","","","","","","","","","",""
"ANAT&PHY
146","Dept. Total","1136","2.826","26.9","16.8","19.6","9.0","15.7","8.3","3.2","0.1","",".",".","",".","",".","0.4",".",".","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"146
ANAT&PHY","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","19","2.667",".","21.1","21.1","31.6","15.8","5.3",".",".","",".",".","",".","",".","5.3",".",".","."
"Sophomore","","100","2.272","7.0","13.0","21.0","13.0","21.0","16.0","9.0",".","",".",".","",".","",".",".",".",".","."
"Junior","","337","2.620","19.0","14.8","21.4","7.4","22.0","10.1","4.5",".","",".",".","",".","",".","0.6",".",".","0.3"
"Senior","","651","3.022","33.8","18.4","18.9","8.6","12.1","6.6","1.4","0.2","",".",".","",".","",".",".",".",".","."
"Undergraduates","","1107","2.815","26.3","16.9","19.9","9.0","16.0","8.5","3.0","0.1","",".",".","",".","",".","0.3",".",".","0.1"
"Special","","25","3.207","48.0","16.0","8.0","8.0","4.0",".","12.0",".","",".",".","",".","",".","4.0",".",".","."
"Graduate","","3","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Prof Yr 4","","1","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Professionals","","1","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"","Dept. Total","1136","2.826","26.9","16.8","19.6","9.0","15.7","8.3","3.2","0.1","",".",".","",".","",".","0.4",".",".","0.1"
