"Spring 2021-2022","","","","","","","","","","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","","","","","","","",""
"ALS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GENETICS","Section","#","","Ave","A","AB","","B","","BC","C","","D","","F","","S","","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","","","","","","","","","","",""
"412
GENETICS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Senior Honors Thesis","681
095","","1","",".","",".","",".",".","",".","",".","",".","",".","",".",".","",".","100.0","",".",".",".","."
"","682
130","","1","4.000","100.0","",".","",".",".","",".","",".","",".","",".","",".",".","",".",".","",".",".",".","."
"","682
131","","1","4.000","100.0","",".","",".",".","",".","",".","",".","",".","",".",".","",".",".","",".",".",".","."
"Senior Honors Thesis","Course Total","","2","4.000","100.0","",".","",".",".","",".","",".","",".","",".","",".",".","",".",".","",".",".",".","."
"","699
014","","2","4.000","100.0","",".","",".",".","",".","",".","",".","",".","",".",".","",".",".","",".",".",".","."
"","699
017","","2","4.000","100.0","",".","",".",".","",".","",".","",".","",".","",".",".","",".",".","",".",".",".","."
"","699
019","","1","4.000","100.0","",".","",".",".","",".","",".","",".","",".","",".",".","",".",".","",".",".",".","."
"","699
022","","3","4.000","100.0","",".","",".",".","",".","",".","",".","",".","",".",".","",".",".","",".",".",".","."
"","699
023","","1","4.000","100.0","",".","",".",".","",".","",".","",".","",".","",".",".","",".",".","",".",".",".","."
"","699
060","","2","4.000","100.0","",".","",".",".","",".","",".","",".","",".","",".",".","",".",".","",".",".",".","."
"","699
094","","5","4.000","100.0","",".","",".",".","",".","",".","",".","",".","",".",".","",".",".","",".",".",".","."
"","699
110","","1","4.000","100.0","",".","",".",".","",".","",".","",".","",".","",".",".","",".",".","",".",".",".","."
"","699
121","","1","4.000","100.0","",".","",".",".","",".","",".","",".","",".","",".",".","",".",".","",".",".",".","."
"","699
127","","1","4.000","100.0","",".","",".",".","",".","",".","",".","",".","",".",".","",".",".","",".",".",".","."
"","699
135","","2","4.000","100.0","",".","",".",".","",".","",".","",".","",".","",".",".","",".",".","",".",".",".","."
"","699
150","","2","4.000","100.0","",".","",".",".","",".","",".","",".","",".","",".",".","",".",".","",".",".",".","."
"","699
151","","16","4.000","100.0","",".","",".",".","",".","",".","",".","",".","",".",".","",".",".","",".",".",".","."
"","699
154","","4","4.000","100.0","",".","",".",".","",".","",".","",".","",".","",".",".","",".",".","",".",".",".","."
"","699
155","","3","4.000","100.0","",".","",".",".","",".","",".","",".","",".","",".",".","",".",".","",".",".",".","."
"","699
156","","1","4.000","100.0","",".","",".",".","",".","",".","",".","",".","",".",".","",".",".","",".",".",".","."
"Special Problems","Course Total","","47","4.000","100.0","",".","",".",".","",".","",".","",".","",".","",".",".","",".",".","",".",".",".","."
"Advanced Genetics II","702
001","","12","3.708","41.7","","58.3","",".",".","",".","",".","",".","",".","",".",".","",".",".","",".",".",".","."
"Methods&Logic-Genetic Analysis","708
001","","18","4.000","100.0","",".","",".",".","",".","",".","",".","",".","",".",".","",".",".","",".",".",".","."
"Seminar-Plant Breeding","957
001","","1","3.500",".","100.0","","",".",".","",".","",".","",".","",".","",".",".","",".",".","",".",".",".","."
"","990
012","","3","",".","",".","",".",".","",".","",".","",".","100.0","","",".",".","",".",".","",".",".",".","."
"","990
017","","3","",".","",".","",".",".","",".","",".","",".","100.0","","",".",".","",".",".","",".",".",".","."
"","990
019","","1","",".","",".","",".",".","",".","",".","",".","",".","",".",".","",".","100.0","",".",".",".","."
"","990
022","","4","",".","",".","",".",".","",".","",".","",".","",".","",".",".","",".","100.0","",".",".",".","."
"","990
023","","4","",".","",".","",".",".","",".","",".","",".","100.0","","",".",".","",".",".","",".",".",".","."
"","990
064","","1","",".","",".","",".",".","",".","",".","",".","100.0","","",".",".","",".",".","",".",".",".","."
"","990
070","","1","",".","",".","",".",".","",".","",".","",".","100.0","","",".",".","",".",".","",".",".",".","."
"","990
094","","2","",".","",".","",".",".","",".","",".","",".","100.0","","",".",".","",".",".","",".",".",".","."
"","990
096","","2","",".","",".","",".",".","",".","",".","",".","100.0","","",".",".","",".",".","",".",".",".","."
"","990
101","","3","",".","",".","",".",".","",".","",".","",".","100.0","","",".",".","",".",".","",".",".",".","."
"","990
117","","2","",".","",".","",".",".","",".","",".","",".","",".","",".",".","",".","100.0","",".",".",".","."
"","990
118","","1","",".","",".","",".",".","",".","",".","",".","",".","",".",".","",".","100.0","",".",".",".","."
"","990
120","","1","",".","",".","",".",".","",".","",".","",".","",".","",".",".","",".","100.0","",".",".",".","."
"","990
121","","5","",".","",".","",".",".","",".","",".","",".","100.0","","",".",".","",".",".","",".",".",".","."
"","990
122","","2","",".","",".","",".",".","",".","",".","",".","100.0","","",".",".","",".",".","",".",".",".","."
"","990
127","","5","",".","",".","",".",".","",".","",".","",".","100.0","","",".",".","",".",".","",".",".",".","."
"","990
128","","2","",".","",".","",".",".","",".","",".","",".","",".","",".",".","",".","100.0","",".",".",".","."
"","990
133","","2","",".","",".","",".",".","",".","",".","",".","100.0","","",".",".","",".",".","",".",".",".","."
"","990
136","","1","",".","",".","",".",".","",".","",".","",".","100.0","","",".",".","",".",".","",".",".",".","."
"","990
138","","3","",".","",".","",".",".","",".","",".","",".","100.0","","",".",".","",".",".","",".",".",".","."
