"L&S","","","","","","","","","","","","","","","","","","","","",""
"PHILOSOPHY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"736
PHILOS","","","","","","","","","","","","","","","","","","","","",""
"Independent Work","Course Total","10","4.000","40.0",".",".",".",".",".",".","60.0","",".",".","",".",".",".",".",".","."
"PHILOS
736","Dept. Total","2034","3.481","45.3","25.3","16.0","4.9","3.0","0.7","1.4","2.1","",".",".","",".","0.1","1.0","0.1","0.0","0.0"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"736
PHILOS","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","195","3.093","19.5","28.7","28.7","11.3","6.7",".","4.1",".","",".",".","",".",".","1.0",".",".","."
"Sophomore","","557","3.474","44.2","27.8","16.5","5.0","3.9","0.9","0.9",".","",".",".","",".",".","0.5","0.2",".","."
"Junior","","511","3.528","51.5","24.7","14.1","3.9","1.8","0.8","2.2","0.2","",".",".","",".",".","0.8",".",".","0.2"
"Senior","","673","3.542","48.6","25.7","15.5","4.5","2.5","0.7","0.6","1.0","",".",".","",".",".","0.6","0.1","0.1","."
"Undergraduates","","1936","3.472","45.1","26.3","16.7","5.2","3.2","0.7","1.4","0.4","",".",".","",".",".","0.7","0.1","0.1","0.1"
"Special","","18","3.905","55.6","11.1",".",".",".",".",".","33.3","",".",".","",".",".",".",".",".","."
"Graduate","","78","3.915","46.2","3.8","2.6",".",".",".",".","37.2","",".",".","",".","2.6","7.7",".",".","."
"Prof Yr 1","","2","***","","","","","","","","","","",".","",".",".","50.0",".",".","."
"Professionals","","2","***","","","","","","","","","","",".","",".",".","50.0",".",".","."
"","Dept. Total","2034","3.481","45.3","25.3","16.0","4.9","3.0","0.7","1.4","2.1","",".",".","",".","0.1","1.0","0.1","0.0","0.0"
