"BUS","","","","","","","","","","","","","","","","","","","",""
"MANAGEMENT AND HUMAN RES Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"236
M H R","","","","","","","","","","","","","","","","","","","",""
"M H R
Dept. Total
236","1948","3.503","41.3","28.1","23.5","4.4","1.7","0.1","0.2","0.3","",".",".","",".","0.3","0.2",".","0.1","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"236
M H R","","","","","","","","","","","","","","","","","","","",""
"Freshmen","22","3.069","31.8",".","54.5",".","13.6",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","153","3.182","17.0","30.1","36.6","8.5","7.2","0.7",".",".","",".",".","",".",".",".",".",".","."
"Junior","478","3.345","25.9","32.6","31.0","7.7","2.1","0.2","0.4",".","",".",".","",".",".",".",".",".","."
"Senior","652","3.514","39.6","31.4","23.3","4.3","0.8",".","0.3",".","",".",".","",".",".","0.3",".",".","."
"Undergraduates","1305","3.406","31.8","31.2","28.2","6.0","2.2","0.2","0.3",".","",".",".","",".",".","0.2",".",".","."
"Special","38","3.557","44.7","23.7","15.8","5.3","2.6",".",".","5.3","",".",".","",".",".",".",".","2.6","."
"Graduate","586","3.748","62.1","21.0","14.0","0.9","0.5",".",".","0.5","",".",".","",".","0.9","0.2",".",".","."
"Prof Yr 2","2","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Prof Yr 3","16","3.589","31.3","56.3","12.5",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Prof Yr 4","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","19","3.651","42.1","47.4","10.5",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Dept. Total","1948","3.503","41.3","28.1","23.5","4.4","1.7","0.1","0.2","0.3","",".",".","",".","0.3","0.2",".","0.1","."
