"EDUCATIONAL PSYCHOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"315
ED PSYCH","","","","","","","","","","","","","","","","","","","",""
"","990
042","1","",".",".",".",".",".",".",".","100.0",".",".","",".",".",".",".",".","."
"","990
045","1","",".",".",".",".",".",".",".",".",".",".","",".","100.0",".",".",".","."
"","990
047","3","",".",".",".",".",".",".",".","100.0",".",".","",".",".",".",".",".","."
"","990
052","1","",".",".",".",".",".",".",".",".",".",".","",".","100.0",".",".",".","."
"","990
062","3","",".",".",".",".",".",".",".","100.0",".",".","",".",".",".",".",".","."
"","990
064","1","",".",".",".",".",".",".",".","100.0",".",".","",".",".",".",".",".","."
"","990
066","3","",".",".",".",".",".",".",".","100.0",".",".","",".",".",".",".",".","."
"","990
072","3","",".",".",".",".",".",".",".","100.0",".",".","",".",".",".",".",".","."
"Research or Thesis","Course Total","44","",".",".",".",".",".",".",".","90.9","2.3",".","",".","4.5","2.3",".",".","."
"","999
004","1","",".",".",".",".",".",".",".",".",".",".","",".",".",".",".","100.0","."
"","999
028","2","",".",".",".",".",".",".",".","100.0",".",".","",".",".",".",".",".","."
"","999
029","1","4.000","100.0",".",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"","999
034","1","4.000","100.0",".",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"","999
045","1","4.000","100.0",".",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"","999
047","1","4.000","100.0",".",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"","999
077","1","4.000","100.0",".",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"","999
078","1","4.000","100.0",".",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"Independent Reading","Course Total","9","4.000","66.7",".",".",".",".",".",".","22.2",".",".","",".",".",".",".","11.1","."
"ED PSYCH
315","Dept. Total","1471","3.832","78.5","9.7","4.8","2.0","0.7","0.1","0.3","3.2","0.1",".","",".","0.1","0.4","0.1","0.1","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"315
ED PSYCH","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","29","3.411","41.4","27.6","10.3","10.3","3.4","3.4",".",".",".",".","",".",".","3.4",".",".","."
"Sophomore","","182","3.728","71.4","15.4","4.9","5.5","1.1","0.5","0.5",".",".",".","",".",".","0.5",".",".","."
"Junior","","298","3.728","69.8","15.4","8.7","2.7","1.7",".","0.7",".",".",".","",".",".","0.3","0.3",".","0.3"
"Senior","","377","3.806","78.8","10.9","7.4","1.9","0.5",".","0.5",".",".",".","",".",".",".",".",".","."
"Undergraduates","","886","3.751","73.0","13.9","7.4","3.2","1.1","0.2","0.6",".",".",".","",".",".","0.3","0.1",".","0.1"
"Special","","8","3.833","50.0","25.0",".",".",".",".",".","25.0",".",".","",".",".",".",".",".","."
"Graduate","","579","3.972","86.7","2.9","0.7","0.2",".",".",".","7.8","0.2","0.5","",".","0.3","0.5",".","0.2","."
"Prof Yr 4","","1","***","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","","1","***","","","","","","","","","",".","",".",".",".",".",".","."
"","Dept. Total","1474","3.832","78.3","9.6","4.7","2.0","0.7","0.1","0.3","3.2","0.1","0.2","",".","0.1","0.4","0.1","0.1","0.1"
