"L&S","","","","","","","","","","","","","","","","","","","",""
"AFRICAN LANGUAGES & LITERA Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"104
AFRICAN","","","","","","","","","","","","","","","","","","","",""
"AFRICAN
Dept. Total
104","472","3.578","52.5","23.3","12.7","2.1","3.0","0.6","0.8","1.5","",".",".","",".","0.2","2.5","0.4","0.2","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"104
AFRICAN","","","","","","","","","","","","","","","","","","","",""
"Freshmen","43","3.615","48.8","27.9","16.3",".","2.3",".",".",".","",".",".","",".",".","4.7",".",".","."
"Sophomore","134","3.575","56.7","20.9","14.9","2.2","3.7",".","0.7",".","",".",".","",".",".","0.7",".",".","."
"Junior","129","3.625","50.4","32.6","12.4","1.6","1.6",".","0.8",".","",".",".","",".",".",".","0.8",".","."
"Senior","125","3.449","52.0","18.4","12.0","4.0","4.8","2.4","1.6",".","",".",".","",".",".","4.0","0.8",".","."
"Undergraduates","431","3.561","52.7","24.4","13.5","2.3","3.2","0.7","0.9",".","",".",".","",".",".","1.9","0.5",".","."
"Special","5","3.900","80.0","20.0",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Graduate","35","3.836","45.7","11.4","5.7",".",".",".",".","20.0","",".",".","",".","2.9","11.4",".","2.9","."
"Prof Yr 2","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Dept. Total","472","3.578","52.5","23.3","12.7","2.1","3.0","0.6","0.8","1.5","",".",".","",".","0.2","2.5","0.4","0.2","."
