"HEC","","","","","","","","","","","","","","","","","","","","","","",""
"CONSUMER SCIENCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"271
CNSR SCI","","","","","","","","","","","","","","","","","","","","","","",""
"CNSR SCI
271","Dept. Total","781","3.388","45.3","24.5","13.8","9.5","4.0","1.7","0.3","0.9","",".",".","",".","",".","",".",".",".","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"271
CNSR SCI","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","30","3.950","93.3","3.3","3.3",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Sophomore","","133","3.434","59.4","15.0","13.5","6.8","3.0","2.3",".",".","",".",".","",".","",".","",".",".",".","."
"Junior","","231","3.523","51.9","25.5","14.3","4.3","1.3","1.7","0.4",".","",".",".","",".","",".","",".",".",".","0.4"
"Senior","","370","3.280","32.2","29.7","15.1","14.3","6.2","1.6","0.3","0.5","",".",".","",".","",".","",".",".",".","."
"Undergraduates","","764","3.385","45.3","24.9","14.1","9.4","3.9","1.7","0.3","0.3","",".",".","",".","",".","",".",".",".","0.1"
"Special","","9","3.167","33.3","11.1",".","22.2","11.1",".",".","22.2","",".",".","",".","",".","",".",".",".","."
"Graduate","","8","4.000","62.5",".",".",".",".",".",".","37.5","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","781","3.388","45.3","24.5","13.8","9.5","4.0","1.7","0.3","0.9","",".",".","",".","",".","",".",".",".","0.1"
