"FINANCE, INVESTMENT & BANKI Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"233
FINANCE","","","","","","","","","","","","","","","","","","","",""
"990
016
PhD Thesis-Finance","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"FINANCE
Dept. Total
233","1394","3.397","36.3","26.2","22.5","10.6","3.2","0.3","0.1","0.6","",".",".","",".","0.1","0.1",".",".","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"233
FINANCE","","","","","","","","","","","","","","","","","","","",""
"Sophomore","10","3.800","70.0","20.0","10.0",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Junior","221","3.377","40.3","21.7","16.3","17.2","3.6",".","0.5","0.5","",".",".","",".",".",".",".",".","."
"Senior","678","3.264","27.9","25.1","27.0","14.5","4.4","0.6","0.1","0.3","",".",".","",".",".","0.1",".",".","."
"Undergraduates","909","3.298","31.4","24.2","24.2","15.0","4.2","0.4","0.2","0.3","",".",".","",".",".","0.1",".",".","."
"Special","108","3.521","43.5","29.6","16.7","4.6","3.7",".",".","1.9","",".",".","",".",".",".",".",".","."
"Graduate","373","3.602","46.1","30.0","20.1","1.9","0.5",".",".","1.1","",".",".","",".","0.3",".",".",".","."
"Prof Yr 3","4","3.654","50.0","25.0","25.0",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","4","3.654","50.0","25.0","25.0",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Dept. Total","1394","3.397","36.3","26.2","22.5","10.6","3.2","0.3","0.1","0.6","",".",".","",".","0.1","0.1",".",".","."
