"","990
021","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
035","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
036","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","20","",".",".",".",".",".",".",".","65.0",".",".",".","35.0",".",".",".","."
"ART HIST
180","Dept. Total","705","3.483","39.1","22.4","12.3","3.5","2.1","1.1","1.3","14.6",".",".",".","1.8","1.0",".","0.6","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"180
ART HIST","","","","","","","","","","","","","","","","","","",""
"Freshmen","","66","3.426","36.4","33.3","18.2","6.1",".","3.0","1.5",".",".",".",".",".","1.5",".",".","."
"Sophomore","","112","3.370","33.0","36.6","17.9","4.5","2.7","2.7","1.8",".",".",".",".",".","0.9",".",".","."
"Junior","","105","3.328","41.9","21.0","21.0","7.6","3.8",".","3.8",".",".",".",".",".","1.0",".",".","."
"Senior","","211","3.528","45.5","28.9","13.3","3.3","2.4","1.4","0.9","0.5",".",".",".","2.8","0.5",".","0.5","."
"Undergraduates","","494","3.431","40.7","29.6","16.6","4.9","2.4","1.6","1.8","0.2",".",".",".","1.2","0.8",".","0.2","."
"Special","","98","3.300","3.1","1.0","3.1",".","1.0",".",".","89.8",".",".",".",".",".",".","2.0","."
"Graduate","","113","3.845","63.7","9.7","1.8","0.9","1.8",".",".","12.4",".",".",".","6.2","2.7",".","0.9","."
"","Dept. Total","705","3.483","39.1","22.4","12.3","3.5","2.1","1.1","1.3","14.6",".",".",".","1.8","1.0",".","0.6","."
