"TERM : 1152","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar"
"Fall 2014-2015","","","","","","","","","","","","","","","","Institutional Reporting"
"","","","","University of Wisconsin - Madison","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","",""
"BUS","","","","","","","","","","","","","","","",""
"TRANSPORTATION AND PUBLIC Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"243
TRAN P U","","","","","","","","","","","","","","","",""
"Energy Economics","671
001
2","***","","","","","","","","","",".",".",".",".",".   
.   
."
"TRAN P U
243","2
Dept. Total","3.000",".","50.0",".","50.0",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"243
TRAN P U","","","","","","","","","","","","","","","",""
"Senior","1","2.500",".",".",".","100.0",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Undergraduates","1","2.500",".",".",".","100.0",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Graduate","1","3.500",".","100.0",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"","Dept. Total
2","3.000",".","50.0",".","50.0",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"February 03, 2015","","","","","","","","","","","","","","","","Page 69 of 403"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","",""
"*** Please note: In order to protect student privacy, grade distributions for classes or class sections with fewer than five students have been redacted.","","","","","","","","","","","","","","","",""
