"TERM : 1152","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar"
"Fall 2014-2015","","","","","","","","","","","","","","","","Institutional Reporting"
"","","","","University of Wisconsin - Madison","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","",""
"INDUSTRIAL RELATIONS","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"492
IND REL","","","","","","","","","","","","","","","",""
"Research and Thesis","990
099
1","***","","","","","","","","","",".",".",".",".",".   
.   
."
"IND REL
492","1
Dept. Total","",".",".",".",".",".",".",".",".",".",".",".","100.0","",".  
.  
.  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"492
IND REL","","","","","","","","","","","","","","","",""
"Graduate","1","",".",".",".",".",".",".",".",".",".",".",".","100.0","",".  
.  
.  
."
"","Dept. Total
1","",".",".",".",".",".",".",".",".",".",".",".","100.0","",".  
.  
.  
."
"February 03, 2015","","","","","","","","","","","","","","","","Page 232 of 403"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","",""
"*** Please note: In order to protect student privacy, grade distributions for classes or class sections with fewer than five students have been redacted.","","","","","","","","","","","","","","","",""
