"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"BUS","","","","","","","","","","","","","","","","","","",""
"INTERNATIONAL BUSINESS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"235
INTL BUS","","","","","","","","","","","","","","","","","","",""
"","200
001","122","3.131","22.1","26.2","26.2","16.4","4.9","3.3","0.8",".",".",".",".",".",".",".",".","."
"","200
002","92","3.375","38.0","22.8","25.0","6.5","6.5","1.1",".",".",".",".",".",".",".",".",".","."
"International Business","Course Total","214","3.236","29.0","24.8","25.7","12.1","5.6","2.3","0.5",".",".",".",".",".",".",".",".","."
"Prof Comm&Cultr in Franc World","313
001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Intercultural Communctn in Bus","320
001","31","3.823","64.5","35.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Contemporary Topics","365
001","148","3.980","96.6","2.7","0.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"","403
001","8","3.938","87.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","403
002","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Global Issues in Management","Course Total","17","3.971","94.1","5.9",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Global Marketing Strategy","420
001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"International Real Estate","430
001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Multinational Bus Finance","445
001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"INTL BUS
235","Dept. Total","420","3.459","58.6","17.1","13.8","6.2","2.9","1.2","0.2",".",".",".",".",".",".",".",".","."
