"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"MUSIC-PERFORMANCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"664
MUS PERF","","","","","","","","","","","","","","","","","","",""
"101","001","11","3.545","54.5","18.2","9.1","18.2",".",".",".",".",".",".",".",".",".",".",".","."
"101","002","12","3.625","41.7","41.7","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Beginning Class Piano","Course Total","23","3.587","47.8","30.4","13.0","8.7",".",".",".",".",".",".",".",".",".",".",".","."
"102
Beginning Class Piano","001","9","3.500","44.4","33.3","11.1",".","11.1",".",".",".",".",".",".",".",".",".",".","."
"103
Elementary Class Piano","001","8","3.563","50.0","25.0","12.5","12.5",".",".",".",".",".",".",".",".",".",".",".","."
"104
Intermediate Class Piano","001","7","3.500","42.9","28.6","14.3","14.3",".",".",".",".",".",".",".",".",".",".",".","."
"14
Fundamentals: Single Reeds","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"143
Intro to Performance: Voice","001","18","3.806","88.9","5.6",".",".",".","5.6",".",".",".",".",".",".",".",".",".","."
"144","006","3","***","","","","","","","","","",".",".",".",".",".",".","."
"144","101","5","***","","","","","","","","","",".",".",".",".",".",".","."
"144","102","8","3.773","62.5","25.0",".","12.5",".",".",".",".",".",".",".",".",".",".",".","."
"Vocal Instr: Non-Voice Majors","Course Total","16","3.827","75.0","12.5","6.3","6.3",".",".",".",".",".",".",".",".",".",".",".","."
"147
First Year Composition","001","7","3.833","71.4",".","14.3",".",".",".",".",".",".",".",".",".",".",".","14.3","."
"200","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"200","002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"200","004","3","***","","","","","","","","","",".",".",".",".",".",".","."
"200","101","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Elem/Intermed Piano-Non-Majors","Course Total","8","3.688","37.5","62.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"201","029","1","***","","","","","","","","","",".",".",".",".",".",".","."
"201","047","1","***","","","","","","","","","",".",".",".",".",".",".","."
"201","096","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Elem/Intmed Piano","Course Total","4","***","","","","","","","","","","","","","","","",""
"205","006","6","3.500","33.3","33.3","33.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"205","045","8","3.813","75.0","12.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"205","061","3","***","","","","","","","","","",".",".",".",".",".",".","."
"205","062","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Elem/Intmed Voice","Course Total","20","3.750","65.0","20.0","15.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"207
Elem/Intmed Flute","010","3","***","","","","","","","","","",".",".",".",".",".",".","."
"209
Elem/Intmed Oboe","059","5","***","","","","","","","","","",".",".",".",".",".",".","."
"211
Elem/Intmed Clarinet","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"213
Element/Intermed Saxophone","050","4","***","","","","","","","","","",".",".",".",".",".",".","."
"215
Elem/Intmed Bassoon","032","3","***","","","","","","","","","",".",".",".",".",".",".","."
"217
Elem/Intmed Horn","020","4","***","","","","","","","","","",".",".",".",".",".",".","."
"219","063","10","3.591","30.0","60.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"219","101","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Elem/Intmed Trumpet","Course Total","12","3.654","41.7","50.0","8.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"221
Elem/Intmed Trombone","089","5","***","","","","","","","","","",".",".",".",".",".",".","."
"223
Elem/Intmed Euphonium","035","1","***","","","","","","","","","",".",".",".",".",".",".","."
"225
Elem/Intmed Tuba","035","1","***","","","","","","","","","",".",".",".",".",".",".","."
"227
Elem/Intmed Percussion","033","8","3.786","62.5","25.0","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"231","025","1","***","","","","","","","","","",".",".",".",".",".",".","."
"231","083","1","***","","","","","","","","","",".",".",".",".",".",".","."
"231","101","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"February 03, 2015","","","","","","","","","","","","","","","","","","Page 269 of 403",""
