"Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"","Course Total","","62","",".",".",".",".",".",".",".","85.5",".",".",".","14.5",".",".",".","."
"998","001","","9","",".",".",".",".",".",".",".",".",".",".",".","100.0",".",".",".","."
"998","009","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"998","016","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"998","033","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"998","034","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"998","036","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"998","038","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"998","039","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"998","046","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"998","048","","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"998","049","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"998","050","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"998","053","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"998","059","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"998","060","","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"998","062","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"998","083","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","Course Total","","50","",".",".",".",".",".",".",".","72.0",".",".",".","26.0",".","2.0",".","."
