"","991
008","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","991
012","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","991
013","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Indiv Research-Slavic Lit","Course Total","14","",".",".",".",".",".",".",".","57.1",".",".",".","42.9",".",".",".","."
"SLAVIC
888","Dept. Total","361","3.580","58.2","18.0","10.0","3.6","2.5","0.8","0.6","3.6",".",".",".","1.7","1.1",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"888
SLAVIC","","","","","","","","","","","","","","","","","","",""
"Freshmen","","60","3.434","61.7","16.7","8.3","3.3","5.0","5.0",".",".",".",".",".",".",".",".",".","."
"Sophomore","","68","3.487","57.4","17.6","10.3","10.3","2.9",".","1.5",".",".",".",".",".",".",".",".","."
"Junior","","65","3.565","50.8","18.5","20.0","3.1","3.1",".",".","1.5",".",".",".",".","3.1",".",".","."
"Senior","","82","3.632","54.9","29.3","11.0","2.4","2.4",".",".",".",".",".",".",".",".",".",".","."
"Undergraduates","","275","3.537","56.0","21.1","12.4","4.7","3.3","1.1","0.4","0.4",".",".",".",".","0.7",".",".","."
"Special","","6","3.882","66.7","16.7",".",".",".",".",".",".",".",".",".",".","16.7",".",".","."
"Graduate","","78","3.903","65.4","7.7","2.6",".",".",".",".","15.4",".",".",".","7.7","1.3",".",".","."
"Prof Yr 3","","1","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Prof Yr 4","","1","0.000",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".",".","."
"Professionals","","2","1.333","50.0",".",".",".",".",".","50.0",".",".",".",".",".",".",".",".","."
"","Dept. Total","361","3.580","58.2","18.0","10.0","3.6","2.5","0.8","0.6","3.6",".",".",".","1.7","1.1",".",".","."
