"Senior Honors Thesis","","","","","","","","","","","","","","","","","","","","",""
"Senior Thesis","691
003","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Directed Reading","699
022","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Art&Archaeolog-Ancient Greece","700
001","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"CLASSICS
244","Dept. Total","351","3.333","29.3","33.9","20.5","4.6","4.6","2.0","1.4","1.1","",".",".","",".","0.6","1.1","0.3","0.6","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"244
CLASSICS","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","18","3.381","38.9","27.8","22.2",".","5.6","5.6",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","86","3.302","26.7","43.0","15.1","4.7","3.5","3.5","2.3",".","",".",".","",".",".","1.2",".",".","."
"Junior","","75","3.216","21.3","33.3","26.7","8.0","6.7","1.3","1.3",".","",".",".","",".",".",".","1.3",".","."
"Senior","","156","3.362","30.8","32.1","21.8","3.8","4.5","1.3","1.3","1.3","",".",".","",".","1.3","1.9",".",".","."
"Undergraduates","","335","3.315","28.1","34.9","21.2","4.8","4.8","2.1","1.5","0.6","",".",".","",".","0.6","1.2","0.3",".","."
"Special","","12","3.731","41.7","16.7","8.3",".",".",".",".","16.7","",".",".","",".",".",".",".","16.7","."
"Graduate","","4","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","351","3.333","29.3","33.9","20.5","4.6","4.6","2.0","1.4","1.1","",".",".","",".","0.6","1.1","0.3","0.6","."
