"","991
016","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","991
063","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","991
064","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Research Nutrition","Course Total","20","",".",".",".",".",".",".",".","85.0",".",".",".","15.0",".",".",".","."
"NUTR SCI
694","Dept. Total","1679","3.133","29.0","22.9","17.9","8.7","11.0","3.2","0.7","2.0","0.1","4.1",".","0.2","0.1",".","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"694
NUTR SCI","","","","","","","","","","","","","","","","","","",""
"Freshmen","","375","2.839","10.9","25.3","25.6","12.5","19.7","4.5","1.3",".",".",".",".",".",".",".",".","."
"Sophomore","","340","3.017","23.2","23.5","19.1","10.3","14.1","4.1","1.2",".",".","4.4",".",".",".",".",".","."
"Junior","","355","3.228","27.3","29.0","16.1","9.3","8.7","2.3","0.3",".",".","7.0",".",".",".",".",".","."
"Senior","","506","3.375","45.1","19.2","15.0","5.5","5.9","2.4","0.2","0.4","0.2","5.7",".",".","0.2",".",".","."
"Undergraduates","","1576","3.127","28.2","23.8","18.7","9.1","11.6","3.2","0.7","0.1","0.1","4.4",".",".","0.1",".",".","."
"Special","","33","3.113","42.4","12.1","12.1","9.1","6.1","9.1","3.0","6.1",".",".",".",".",".",".",".","."
"Graduate","","69","3.756","39.1","8.7","2.9",".",".",".",".","42.0",".",".",".","4.3",".",".","2.9","."
"Prof Yr 3","","1","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Professionals","","1","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","1679","3.133","29.0","22.9","17.9","8.7","11.0","3.2","0.7","2.0","0.1","4.1",".","0.2","0.1",".","0.1","."
