"","996
025","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","996
030","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","996
032","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Research-Plant Physiology","Course Total","10","",".",".",".",".",".",".",".","40.0",".",".",".","60.0",".",".",".","."
"BOTANY
208","Dept. Total","753","3.174","34.9","13.5","22.2","5.8","10.2","1.7","1.5","5.2",".",".",".","2.7","1.7","0.1","0.4","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"208
BOTANY","","","","","","","","","","","","","","","","","","",""
"Freshmen","","46","3.184","28.3","26.1","26.1","6.5","10.9","2.2",".",".",".",".",".",".",".",".",".","."
"Sophomore","","115","2.907","23.5","17.4","24.3","12.2","14.8","2.6","3.5",".",".",".",".",".","1.7",".",".","."
"Junior","","185","3.126","31.4","11.9","34.1","5.9","12.4","0.5","1.1",".",".",".",".",".","2.2","0.5",".","."
"Senior","","287","3.205","39.7","15.3","20.2","5.6","11.1","2.8","1.7",".",".",".",".","1.4","1.4",".","0.7","."
"Undergraduates","","633","3.121","33.5","15.5","25.4","7.0","12.2","2.1","1.7",".",".",".",".","0.6","1.6","0.2","0.3","."
"Special","","17","3.592","29.4","5.9","23.5",".",".",".",".","41.2",".",".",".",".",".",".",".","."
"Graduate","","103","3.901","44.7","2.9","1.9",".",".",".",".","31.1",".",".",".","15.5","2.9",".","1.0","."
"","Dept. Total","753","3.174","34.9","13.5","22.2","5.8","10.2","1.7","1.5","5.2",".",".",".","2.7","1.7","0.1","0.4","."
