"","699
003","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","699
004","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","699
005","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Directed Studies","Course Total","4","***","","","","","","","","","","","","","","","","","",""
"BIOLOGY
205","Dept. Total","1971","2.945","27.5","9.8","34.9","6.9","15.3","3.5","1.2","0.1","",".","0.2","",".","0.3","0.2","0.1","0.1","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"205
BIOLOGY","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","362","3.035","37.0","8.8","33.7","4.4","11.0","2.5","2.2",".","",".",".","",".",".",".",".",".","0.3"
"Sophomore","","910","2.839","20.2","10.3","36.9","8.9","18.0","4.5","1.0",".","",".",".","",".",".","0.1",".",".","."
"Junior","","523","3.037","25.8","11.5","36.7","6.7","14.9","2.9","0.8",".","",".","0.4","",".",".",".","0.2","0.2","."
"Senior","","154","3.176","51.9","4.5","20.1","2.6","11.7","1.3","1.3",".","",".","1.3","",".","3.2","1.3",".","0.6","."
"Undergraduates","","1949","2.945","27.3","9.9","34.9","7.0","15.4","3.4","1.2",".","",".","0.2","",".","0.3","0.2","0.1","0.1","0.1"
"Special","","17","2.914","35.3","5.9","41.2",".",".","11.8","5.9",".","",".",".","",".",".",".",".",".","."
"Graduate","","5","3.091","60.0",".",".",".","20.0",".",".","20.0","",".",".","",".",".",".",".",".","."
"","Dept. Total","1971","2.945","27.5","9.8","34.9","6.9","15.3","3.5","1.2","0.1","",".","0.2","",".","0.3","0.2","0.1","0.1","0.1"
