"L&S","","","","","","","","","","","","","","","","","","","","","",""
"ASTRONOMY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"188
ASTRON","","","","","","","","","","","","","","","","","","","","","",""
"ASTRON
188","Dept. Total","598","3.076","20.4","20.1","34.8","8.4","6.2","2.0","1.2","3.0","",".","1.2","",".","1.7","",".",".","0.7","0.5"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"188
ASTRON","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","129","3.078","15.5","27.1","38.8","9.3","6.2","0.8","2.3",".","",".",".","",".",".","",".",".",".","."
"Sophomore","","179","3.085","20.7","20.7","41.9","6.7","5.0","3.4","0.6",".","",".",".","",".",".","",".",".",".","1.1"
"Junior","","135","3.045","18.5","21.5","37.0","11.9","5.9","2.2","0.7",".","",".","1.5","",".",".","",".",".",".","0.7"
"Senior","","98","2.981","20.4","16.3","31.6","10.2","12.2","2.0","2.0",".","",".","4.1","",".","1.0","",".",".",".","."
"Undergraduates","","541","3.055","18.9","21.6","38.1","9.2","6.8","2.2","1.3",".","",".","1.1","",".","0.2","",".",".",".","0.6"
"Special","","8","3.571","25.0",".","12.5",".",".",".",".",".","",".","12.5","",".",".","",".",".","50.0","."
"Graduate","","50","3.857","38.0","6.0","2.0",".",".",".",".","36.0","",".",".","",".","18.0","",".",".",".","."
"","Dept. Total","599","3.076","20.5","20.0","34.7","8.3","6.2","2.0","1.2","3.0","",".","1.2","",".","1.7","",".",".","0.7","0.5"
