"","999
077","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
085","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
122","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Readng & Rsch-Accountng PhD","Course Total","7","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"ACCT I S
232","Dept. Total","2687","3.208","27.0","23.1","30.2","8.6","8.0","2.3","0.3","0.2","",".",".","",".","0.0","0.3",".","0.0","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"232
ACCT I S","","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","550","2.926","19.1","14.5","32.5","11.8","16.0","5.1","0.5",".","",".",".","",".",".",".",".",".","0.4"
"Junior","","747","3.106","24.0","18.3","33.6","10.7","9.9","3.2","0.3",".","",".",".","",".",".",".",".",".","."
"Senior","","735","3.233","23.8","26.7","32.7","9.5","5.6","1.0","0.5","0.1","",".",".","",".",".","0.1",".",".","."
"Undergraduates","","2032","3.104","22.6","20.3","33.0","10.6","10.0","2.9","0.4","0.0","",".",".","",".",".","0.0",".",".","0.1"
"Special","","36","3.100","25.0","19.4","30.6","5.6","11.1","5.6",".",".","",".",".","",".",".",".",".","2.8","."
"Graduate","","617","3.570","41.7","32.3","21.1","2.1","1.1",".",".","0.6","",".",".","",".","0.2","1.0",".",".","."
"Prof Yr 3","","2","3.750","50.0","50.0",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","","2","3.750","50.0","50.0",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","2687","3.208","27.0","23.1","30.2","8.6","8.0","2.3","0.3","0.2","",".",".","",".","0.0","0.3",".","0.0","0.1"
