"220
CBE","","","","","","","","","","","","","","","","","","",""
"","990
022","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
023","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Thesis-Research","Course Total","50","",".",".",".",".",".",".",".","98.0",".",".",".","2.0",".",".",".","."
"CBE
220","Dept. Total","969","3.217","32.4","14.9","22.7","7.2","7.7","1.9","0.8","9.9",".","0.5","0.1","0.9","0.9",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"220
CBE","","","","","","","","","","","","","","","","","","",""
"Freshmen","","2","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Sophomore","","16","2.807","43.8",".","31.3","6.3",".","6.3","12.5",".",".",".",".",".",".",".",".","."
"Junior","","158","3.108","30.4","15.8","27.2","11.4","10.8","3.8","0.6",".",".",".",".",".",".",".",".","."
"Senior","","565","3.202","33.5","17.0","26.7","8.8","9.4","1.6","0.5",".",".","0.7","0.2",".","1.6",".",".","."
"Undergraduates","","741","3.173","33.2","16.3","26.9","9.3","9.4","2.2","0.8",".",".","0.5","0.1",".","1.2",".",".","."
"Special","","19","2.680","31.6","5.3","15.8","5.3","15.8","5.3","10.5","5.3",".","5.3",".",".",".",".",".","."
"Graduate","","228","3.634","27.2","9.6","7.9",".","0.9","0.4",".","41.7",".",".",".","3.9",".",".","8.3","."
"","Dept. Total","988","3.217","31.8","14.6","22.3","7.1","7.6","1.8","0.8","9.7",".","0.5","0.1","0.9","0.9",".","1.9","."
