"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"CHEMISTRY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"224
CHEM","","","","","","","","","","","","","","","","","","",""
"923","041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"923","049","2","***","","","","","","","","","",".",".",".",".",".",".","."
"923","077","2","***","","","","","","","","","",".",".",".",".",".",".","."
"923","157","8","4.000","37.5",".",".",".",".",".",".","62.5",".",".",".",".",".",".",".","."
"Spctroscpy&Spectrochem Anal","Course Total","20","4.000","70.0",".",".",".",".",".",".","30.0",".",".",".",".",".",".",".","."
"943
Smr-Bio-Organic Chemistry","048","1","***","","","","","","","","","",".",".",".",".",".",".","."
"960
Seminar-Physical Chemistry","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"964","017","2","***","","","","","","","","","",".",".",".",".",".",".","."
"964","031","1","***","","","","","","","","","",".",".",".",".",".",".","."
"964","033","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Seminar: Molecular Dynamics","Course Total","4","***","","","","","","","","","","","","","","","",""
"990","001","15","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","016","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","017","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","020","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","025","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","029","10","",".",".",".",".",".",".",".","90.0",".",".",".","10.0",".",".",".","."
"990","034","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","045","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","047","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","048","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","050","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","057","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","058","11","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","059","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","071","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","076","10","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","077","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research-Organic","Course Total","77","",".",".",".",".",".",".",".","97.4",".",".",".","2.6",".",".",".","."
"991
Research General","012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","001","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"992","004","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","008","4","***","","","","","","","","","",".",".",".",".",".",".","."
"992","009","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","011","4","***","","","","","","","","","",".",".",".",".",".",".","."
"992","013","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","015","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","017","4","***","","","","","","","","","",".",".",".",".",".",".","."
"992","020","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","021","4","***","","","","","","","","","",".",".",".",".",".",".","."
"992","022","3","***","","","","","","","","","",".",".",".",".",".",".","."
"992","024","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","031","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"992","033","9","",".",".",".",".",".",".",".","88.9","11.1",".",".",".",".",".",".","."
"February 03, 2015","","","","","","","","","","","","","","","","","","Page 180 of 403",""
