"","990
035","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
036","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
039","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","26","",".",".",".",".",".",".",".","76.9",".",".",".","19.2","3.8",".",".","."
"AN SCI
604","Dept. Total","557","3.390","43.4","21.4","16.9","6.5","4.3","1.1","1.3","3.6",".",".",".","0.9","0.2",".","0.5","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"604
AN SCI","","","","","","","","","","","","","","","","","","",""
"Freshmen","","83","3.139","27.7","18.1","31.3","12.0","7.2",".","3.6",".",".",".",".",".",".",".",".","."
"Sophomore","","88","3.312","33.0","27.3","23.9","9.1","4.5","1.1","1.1",".",".",".",".",".",".",".",".","."
"Junior","","105","3.417","41.0","26.7","20.0","3.8","5.7","1.9","1.0",".",".",".",".",".",".",".",".","."
"Senior","","200","3.468","52.5","22.5","11.5","7.0","4.0","1.5","1.0",".",".",".",".",".",".",".",".","."
"Undergraduates","","476","3.356","42.0","23.5","19.1","7.6","5.0","1.3","1.5",".",".",".",".",".",".",".",".","."
"Special","","7","3.500","14.3","42.9","14.3",".",".",".",".",".",".",".",".",".",".",".","28.6","."
"Graduate","","74","3.891","55.4","5.4","2.7",".",".",".",".","27.0",".",".",".","6.8","1.4",".","1.4","."
"","Dept. Total","557","3.390","43.4","21.4","16.9","6.5","4.3","1.1","1.3","3.6",".",".",".","0.9","0.2",".","0.5","."
