"","","Grades","GPA","","","","","","","","","","","","","","","",""
"512
JOURN","","","","","","","","","","","","","","","","","","",""
"","990
093","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Thesis","Course Total","30","",".",".",".",".",".",".",".","56.7",".",".",".","36.7","6.7",".",".","."
"JOURN
512","Dept. Total","1552","3.506","44.6","24.6","18.8","3.8","2.2","0.6","0.5","1.1",".","1.8",".","0.8","0.6",".","0.6","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"512
JOURN","","","","","","","","","","","","","","","","","","",""
"Freshmen","","111","3.445","43.2","19.8","27.0","6.3",".","1.8","1.8",".",".",".",".",".",".",".",".","."
"Sophomore","","339","3.492","40.7","29.5","22.1","3.2","2.4","0.3","0.9",".",".","0.3",".",".","0.3",".","0.3","."
"Junior","","371","3.478","42.9","26.7","21.3","4.0","3.2","0.5","0.3",".",".","0.5",".",".",".",".","0.5","."
"Senior","","583","3.504","47.3","24.9","17.3","4.5","2.4","0.9",".",".",".","1.2",".","0.3","0.5",".","0.7","."
"Undergraduates","","1404","3.489","44.2","26.1","20.3","4.2","2.4","0.7","0.4",".",".","0.7",".","0.1","0.3",".","0.5","."
"Special","","14","3.196","28.6","21.4","28.6",".",".",".","7.1",".",".",".",".",".",".",".","7.1","."
"Graduate","","134","3.896","50.0","9.7","1.5",".",".",".",".","12.7",".","13.4",".","8.2","3.7",".","0.7","."
"","Dept. Total","1552","3.506","44.6","24.6","18.8","3.8","2.2","0.6","0.5","1.1",".","1.8",".","0.8","0.6",".","0.6","."
