"","990
016","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
038","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Thesis","Course Total","9","",".",".",".",".",".",".",".","33.3",".",".",".","66.7",".",".",".","."
"Independent Reading","999
005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"LINGUIS
550","Dept. Total","311","3.402","43.1","24.1","13.8","5.8","5.1","1.9","1.6","1.3",".",".",".","1.9","1.0",".","0.3","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"550
LINGUIS","","","","","","","","","","","","","","","","","","",""
"Freshmen","","41","3.402","36.6","31.7","19.5","4.9","4.9","2.4",".",".",".",".",".",".",".",".",".","."
"Sophomore","","90","3.317","40.0","27.8","14.4","8.9","3.3","2.2","3.3",".",".",".",".",".",".",".",".","."
"Junior","","65","3.262","35.4","29.2","12.3","10.8","7.7","3.1","1.5",".",".",".",".",".",".",".",".","."
"Senior","","81","3.574","60.5","13.6","13.6","1.2","4.9","1.2","1.2",".",".",".",".",".","3.7",".",".","."
"Undergraduates","","277","3.390","44.4","24.5","14.4","6.5","5.1","2.2","1.8",".",".",".",".",".","1.1",".",".","."
"Special","","7","2.900","14.3","14.3","14.3",".","28.6",".",".","14.3",".",".",".",".",".",".","14.3","."
"Graduate","","27","3.731","37.0","22.2","7.4",".",".",".",".","11.1",".",".",".","22.2",".",".",".","."
"","Dept. Total","311","3.402","43.1","24.1","13.8","5.8","5.1","1.9","1.6","1.3",".",".",".","1.9","1.0",".","0.3","."
