"Research and Thesis","Course Total","28","",".",".",".",".",".",".",".","64.3",".",".",".","28.6","7.1",".",".","."
"","999
006","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","999
033","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","3","***","","","","","","","","","","","","","","","",""
"THEATRE
942","Dept. Total","953","3.683","62.7","19.5","8.1","2.2","1.2","0.9","0.8","2.6",".",".",".","0.8","0.7","0.1","0.1","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"942
THEATRE","","","","","","","","","","","","","","","","","","",""
"Freshmen","","71","3.689","66.2","18.3","8.5","5.6","1.4",".",".",".",".",".",".",".",".",".",".","."
"Sophomore","","193","3.594","61.1","21.8","8.8","2.1","1.6","1.0","2.6",".",".",".",".",".",".",".","0.5","0.5"
"Junior","","264","3.687","64.0","22.3","8.7","2.3","1.1","0.8","0.8",".",".",".",".",".",".",".",".","."
"Senior","","294","3.705","64.6","20.7","9.2","2.0","1.0","1.4",".","0.7",".",".",".",".",".","0.3",".","."
"Undergraduates","","822","3.672","63.7","21.3","8.9","2.4","1.2","1.0","0.9","0.2",".",".",".",".",".","0.1","0.1","0.1"
"Special","","10","3.423","50.0","10.0","10.0","10.0","10.0",".",".","10.0",".",".",".",".",".",".",".","."
"Graduate","","121","3.822","57.0","8.3","2.5",".",".","0.8","0.8","18.2",".",".",".","6.6","5.8",".",".","."
"","Dept. Total","953","3.683","62.7","19.5","8.1","2.2","1.2","0.9","0.8","2.6",".",".",".","0.8","0.7","0.1","0.1","0.1"
