"","999
007","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
030","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
046","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Work","Course Total","3","***","","","","","","","","","","","","","","","","","",""
"GEOG
416","Dept. Total","1564","3.317","31.3","24.7","22.1","7.2","4.5","1.7","0.7","4.5","",".","0.6","",".","0.5","0.7","0.4","0.3","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"416
GEOG","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","77","3.162","14.3","39.0","27.3","7.8","7.8","2.6",".",".","",".",".","",".",".","1.3",".",".","."
"Sophomore","","293","3.255","25.9","31.4","24.2","11.3","4.4","1.4","1.0",".","",".","0.3","",".",".",".",".",".","."
"Junior","","370","3.261","27.6","28.6","25.9","7.6","5.7","3.0","0.3",".","",".","1.1","",".",".",".","0.3",".","."
"Senior","","556","3.289","31.7","24.8","24.1","7.9","5.2","1.6","1.1","1.4","",".","0.4","",".","0.2","0.9","0.7",".","."
"Undergraduates","","1296","3.265","28.2","28.2","24.8","8.6","5.3","2.0","0.8","0.6","",".","0.5","",".","0.1","0.5","0.4",".","."
"Special","","104","3.544","35.6","9.6","16.3","1.9","1.9",".","1.0","13.5","",".","2.9","",".",".","1.0","1.9","2.9","."
"Graduate","","164","3.869","53.0","6.1","3.7",".",".",".",".","29.3","",".",".","",".","4.3","2.4",".","1.2","."
"","Dept. Total","1564","3.317","31.3","24.7","22.1","7.2","4.5","1.7","0.7","4.5","",".","0.6","",".","0.5","0.7","0.4","0.3","."
