"L&S","","","","","","","","","","","","","","","","","","","",""
"COMMUNICATION SCI & DISORD Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"252
CS&D","","","","","","","","","","","","","","","","","","","",""
"CS&D
Dept. Total
252","1279","3.662","66.1","14.9","10.5","2.3","2.0","1.1","0.2","0.9","",".",".","",".","1.4","0.5","0.1",".","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"252
CS&D","","","","","","","","","","","","","","","","","","","",""
"Freshmen","67","3.258","32.8","14.9","34.3","6.0","9.0","1.5",".",".","",".",".","",".",".","1.5",".",".","."
"Sophomore","130","3.436","45.4","18.5","23.1","3.8","4.6","1.5","0.8",".","",".",".","",".",".","1.5","0.8",".","."
"Junior","217","3.401","44.7","23.0","18.9","5.5","2.3","4.1","0.9",".","",".",".","",".",".","0.5",".",".","."
"Senior","305","3.711","69.8","11.1","9.2","2.6","2.6","0.7",".","0.3","",".",".","",".","3.6",".",".",".","."
"Undergraduates","719","3.514","54.4","16.4","17.0","4.0","3.5","1.9","0.4","0.1","",".",".","",".","1.5","0.6","0.1",".","."
"Special","63","3.891","82.5","12.7","4.8",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Graduate","285","3.911","80.0","12.3","0.7","0.4",".",".",".","3.9","",".",".","",".","2.5","0.4",".",".","."
"Prof Yr 1","84","3.895","83.3","13.1","3.6",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Prof Yr 2","63","3.816","74.6","20.6","4.8",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Prof Yr 3","65","3.941","89.2","7.7","1.5",".",".",".",".",".","",".",".","",".",".","1.5",".",".","."
"Professionals","212","3.893","82.5","13.7","3.3",".",".",".",".",".","",".",".","",".",".","0.5",".",".","."
"Dept. Total","1279","3.662","66.1","14.9","10.5","2.3","2.0","1.1","0.2","0.9","",".",".","",".","1.4","0.5","0.1",".","."
