"","999
030","4","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
033","3","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
038","5","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Reading","Course Total","13","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"COUN PSY
270","Dept. Total","1289","3.853","79.4","9.0","3.5","0.6","0.7","0.6","0.6","0.9","",".","3.7","",".","0.5","0.2",".","0.2","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"270
COUN PSY","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","524","3.833","80.5","13.4","3.8","0.6","0.4","0.8","0.6",".","",".",".","",".",".",".",".",".","."
"Sophomore","","208","3.793","85.1","5.3","4.3","1.0","1.4","0.5","1.9",".","",".",".","",".",".",".",".","0.5","."
"Junior","","147","3.803","82.3","8.2","4.8",".","1.4","2.0","0.7",".","",".",".","",".",".",".",".",".","0.7"
"Senior","","182","3.845","88.5","3.8","4.4","1.6","1.1",".",".",".","",".",".","",".",".","0.5",".",".","."
"Undergraduates","","1061","3.823","83.0","9.4","4.1","0.8","0.8","0.8","0.8",".","",".",".","",".",".","0.1",".","0.1","0.1"
"Special","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Graduate","","229","3.942","62.0","7.0","0.4",".",".",".",".","4.8","",".","21.8","",".","2.6","0.9",".","0.4","."
"","Dept. Total","1291","3.853","79.3","9.0","3.5","0.6","0.7","0.6","0.6","0.9","",".","3.9","",".","0.5","0.2",".","0.2","0.1"
