"TERM : 1152","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","Office of the Registrar","",""
"Fall 2014-2015","","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","",""
"PHILOSOPHY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"736
PHILOS","","","","","","","","","","","","","","","","","","","","",""
"PHILOS
736","Dept. Total","1913","3.305","30.1","30.3","22.8","7.3","4.2","1.4","1.2","1.3","",".",".","",".","0.3","0.8","0.1","0.3","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"736
PHILOS","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","278","3.120","16.5","28.8","35.6","9.7","7.6","0.7","1.1",".","",".",".","",".",".",".",".",".","."
"Sophomore","","545","3.283","28.1","33.2","23.5","7.3","4.4","1.5","1.7","0.2","",".",".","",".",".",".","0.2",".","."
"Junior","","519","3.377","33.5","32.9","19.7","5.8","3.7","1.2","1.2","0.2","",".",".","",".",".","1.9",".",".","."
"Senior","","471","3.303","32.5","28.2","22.1","8.9","3.4","2.3","1.1",".","",".",".","",".","0.6","0.6",".","0.2","."
"Undergraduates","","1813","3.289","29.0","31.2","23.9","7.7","4.4","1.5","1.3","0.1","",".",".","",".","0.2","0.7","0.1","0.1","."
"Special","","28","3.353","14.3","25.0","14.3","3.6","3.6",".",".","17.9","",".",".","",".",".","3.6",".","17.9","."
"Graduate","","71","3.941","63.4","8.5",".",".",".",".",".","23.9","",".",".","",".","2.8","1.4",".",".","."
"Prof Yr 3","","1","3.500",".","100.0",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","","1","3.500",".","100.0",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","1913","3.305","30.1","30.3","22.8","7.3","4.2","1.4","1.2","1.3","",".",".","",".","0.3","0.8","0.1","0.3","."
