"ART DEPARTMENT","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"168
ART","","","","","","","","","","","","","","","","","","","","","",""
"","999
024","13","4.000","100.0",".",".",".",".",".",".",".",".","",".",".","",".","",".",".",".","."
"","999
031","3","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"","999
032","1","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"","999
050","9","4.000","77.8",".",".",".",".",".",".",".",".","",".",".","",".","","22.2",".",".","."
"","999
055","14","4.000","100.0",".",".",".",".",".",".",".",".","",".",".","",".","",".",".",".","."
"","999
068","3","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"","999
074","7","4.000","100.0",".",".",".",".",".",".",".",".","",".",".","",".","",".",".",".","."
"","999
078","4","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"","999
080","13","3.887","84.6","7.7","7.7",".",".",".",".",".",".","",".",".","",".","",".",".",".","."
"","999
089","2","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"","999
096","2","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"","999
097","1","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"Independent Study","Course Total","172","3.970","93.0","2.3","1.7",".",".",".",".",".","",".",".","",".","",".","2.3",".","0.6","."
"ART
168","Dept. Total","1591","3.712","69.9","16.2","7.7","2.1","1.5","0.6","0.5","0.6","",".",".","",".","",".","0.7",".","0.1","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"168
ART","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","195","3.697","65.1","24.1","6.7","2.1","1.5","0.5",".",".","",".",".","",".","",".",".",".",".","."
"Sophomore","","234","3.588","61.1","20.9","8.5","3.4","2.6","1.3","1.3",".","",".",".","",".","",".","0.4",".","0.4","."
"Junior","","339","3.724","70.8","17.1","5.9","2.7","1.2","1.5","0.3","0.3","",".",".","",".","",".","0.3",".",".","."
"Senior","","449","3.656","63.9","17.8","11.4","2.9","2.4","0.2","0.9",".","",".",".","",".","",".","0.2",".",".","0.2"
"Undergraduates","","1217","3.668","65.5","19.2","8.5","2.8","2.0","0.8","0.7","0.1","",".",".","",".","",".","0.2",".","0.1","0.1"
"Special","","34","3.688","50.0","11.8","14.7",".",".",".",".","23.5","",".",".","",".","",".",".",".",".","."
"Graduate","","339","3.925","87.6","5.6","3.8",".",".",".",".","0.3","",".",".","",".","",".","2.4",".","0.3","."
"Prof Yr 3","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Professionals","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"","Dept. Total","1591","3.712","69.9","16.2","7.7","2.1","1.5","0.6","0.5","0.6","",".",".","",".","",".","0.7",".","0.1","0.1"
