"Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","Grades","GPA","","","","","","","","","","","","","","","",""
"100","001","","13","3.308","7.7","61.5","23.1",".","7.7",".",".",".",".",".",".",".",".",".",".","."
"100","002","","13","3.115","15.4","30.8","23.1","23.1","7.7",".",".",".",".",".",".",".",".",".",".","."
"100","003","","13","3.231","7.7","46.2","30.8","15.4",".",".",".",".",".",".",".",".",".",".",".","."
"100","005","","13","3.000","7.7","30.8","38.5",".","23.1",".",".",".",".",".",".",".",".",".",".","."
"100","006","","13","3.308","7.7","53.8","30.8","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","007","","12","3.375","8.3","58.3","33.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","008","","13","3.423","15.4","53.8","30.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","009","","10","3.000","30.0","10.0","30.0","10.0","10.0","10.0",".",".",".",".",".",".",".",".",".","."
"100","010","","13","3.500","38.5","38.5","7.7","15.4",".",".",".",".",".",".",".",".",".",".",".","."
"100","011","","13","3.808","61.5","38.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","012","","13","3.462","15.4","61.5","23.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","013","","13","3.154",".","53.8","30.8","7.7","7.7",".",".",".",".",".",".",".",".",".",".","."
"100","014","","13","3.154","30.8","15.4","23.1","15.4","15.4",".",".",".",".",".",".",".",".",".",".","."
"100","015","","13","3.077","7.7","30.8","38.5","15.4","7.7",".",".",".",".",".",".",".",".",".",".","."
"100","016","","13","3.577","30.8","53.8","15.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","017","","11","3.273","9.1","54.5","27.3",".","9.1",".",".",".",".",".",".",".",".",".",".","."
"100","018","","13","3.846","69.2","30.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","019","","10","3.450","40.0","30.0","10.0","20.0",".",".",".",".",".",".",".",".",".",".",".","."
"100","020","","13","3.192","7.7","30.8","53.8","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","021","","13","3.038","23.1","46.2","7.7","7.7",".","7.7","7.7",".",".",".",".",".",".",".",".","."
"100","022","","11","3.409","36.4","27.3","18.2","18.2",".",".",".",".",".",".",".",".",".",".",".","."
"100","023","","12","3.042","8.3","50.0","25.0","8.3",".",".","8.3",".",".",".",".",".",".",".",".","."
"100","024","","12","3.875","75.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","025","","13","3.500","23.1","53.8","23.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","026","","13","3.577","30.8","53.8","15.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","027","","11","3.455","18.2","54.5","27.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","028","","13","3.192",".","46.2","46.2","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","029","","13","3.538","38.5","46.2","7.7",".","7.7",".",".",".",".",".",".",".",".",".",".","."
"100","030","","13","3.154",".","46.2","38.5","15.4",".",".",".",".",".",".",".",".",".",".",".","."
"100","031","","13","3.615","38.5","46.2","15.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","032","","13","3.923","84.6","15.4",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","033","","11","3.545","36.4","36.4","27.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","034","","13","3.615","46.2","38.5","7.7","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","035","","11","3.364","9.1","54.5","36.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","038","","12","3.333","33.3","50.0","8.3",".",".",".","8.3",".",".",".",".",".",".",".",".","."
"100","039","","13","3.423","15.4","53.8","30.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","040","","12","3.792","58.3","41.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","041","","12","3.458","25.0","41.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","042","","13","3.500","23.1","53.8","23.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","043","","9","3.056","11.1","22.2","44.4","11.1","11.1",".",".",".",".",".",".",".",".",".",".","."
"100","044","","9","3.500","33.3","33.3","33.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","045","","13","3.346","15.4","53.8","23.1",".","7.7",".",".",".",".",".",".",".",".",".",".","."
"100","048","","11","3.227","9.1","45.5","27.3","18.2",".",".",".",".",".",".",".",".",".",".",".","."
"100","049","","13","3.423","15.4","53.8","30.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","050","","13","2.962","7.7","53.8","15.4",".","15.4",".","7.7",".",".",".",".",".",".",".",".","."
"100","051","","11","3.136",".","45.5","36.4","18.2",".",".",".",".",".",".",".",".",".",".",".","."
"","","","","","","","","","","","","","","","","","","","Page 185 of 403",""
