"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","","","","",""
"COMPUTER SCIENCES","Section","#","Ave","A","AB","","B","","BC","C","","D","","F","","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","",""
"266
COMP SCI","","","","","","","","","","","","","","","","","","","","","","","",""
"990","005","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","006","4","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","007","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","008","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","010","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","013","4","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","018","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","019","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","020","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","021","4","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","028","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","029","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","030","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","032","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","035","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","037","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","061","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","076","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","085","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","086","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","090","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","091","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","095","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Dissertation","Course Total","44","",".","",".","",".",".","",".","",".","",".","95.5",".",".",".","4.5",".",".",".","."
"999","005","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","018","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","019","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","020","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","028","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","029","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","030","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","076","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","090","4","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Indep Study & Research","Course Total","13","4.000","30.8","",".","",".",".","",".","",".","",".","61.5",".",".",".",".",".",".","7.7","."
