"L&S","","","","","","","","","","","","","","","","","","","",""
"COMMUNICATION ARTS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"250
COM ARTS","","","","","","","","","","","","","","","","","","","",""
"COM ARTS
250","Dept. Total","3408","3.251","20.9","32.0","27.5","8.9","4.5","1.1","0.6","3.2","0.0","0.6","",".","0.1","0.5","0.1","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"250
COM ARTS","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","692","3.418","27.3","43.5","21.1","4.8","2.3","0.4","0.6",".",".",".","",".",".",".",".",".","."
"Sophomore","","663","3.167","13.9","35.0","32.4","11.5","5.7","0.8","0.6",".",".",".","",".",".",".","0.2",".","."
"Junior","","837","3.120","14.6","29.7","33.7","12.8","6.1","1.7","0.6","0.1",".","0.6","",".",".","0.1",".",".","."
"Senior","","967","3.225","21.2","30.9","29.2","9.0","5.1","1.4","0.7","0.4",".","1.3","",".",".","0.6","0.1",".","."
"Undergraduates","","3159","3.227","19.2","34.2","29.3","9.6","4.9","1.1","0.6","0.2",".","0.6","",".",".","0.2","0.1",".","."
"Special","","31","3.378","12.9","12.9","25.8",".",".",".",".","25.8",".","12.9","",".",".",".",".","9.7","."
"Graduate","","218","3.942","45.9","2.8","1.4",".",".",".",".","43.6","0.5",".","",".","0.9","5.0",".",".","."
"","Dept. Total","3408","3.251","20.9","32.0","27.5","8.9","4.5","1.1","0.6","3.2","0.0","0.6","",".","0.1","0.5","0.1","0.1","."
