"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"HISTORY OF SCIENCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"456
HIST SCI","","","","","","","","","","","","","","","","","","",""
"Origins-Scientific Thought","201
001","69","3.231","13.0","40.6","31.9","7.2","2.9",".","1.4","2.9",".",".",".",".",".",".",".","."
"Sci in 20th C:Hist Overview","203
001","83","3.247","12.0","39.8","33.7","4.8","3.6","1.2",".","4.8",".",".",".",".",".",".",".","."
"History of Modern Biology","333
001","20","3.500","40.0","35.0","15.0","5.0","5.0",".",".",".",".",".",".",".",".",".",".","."
"History of Technology","337
001","30","3.481","26.7","33.3","30.0",".",".",".",".","10.0",".",".",".",".",".",".",".","."
"Spec Topics-Hist of Science","350
001","23","3.500","30.4","52.2","4.3","13.0",".",".",".",".",".",".",".",".",".",".",".","."
"Society&Health Care-Am Hist","504
001","12","3.455","25.0","41.7","16.7","8.3",".",".",".",".",".",".",".",".","8.3",".",".","."
"Women & Health-Amer History","531
001","8","3.688","75.0",".","12.5","12.5",".",".",".",".",".",".",".",".",".",".",".","."
"Medical Tech in Hist Persp","550
001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Internl Hlth & Global Society","553
001","51","3.520","43.1","33.3","13.7","3.9","5.9",".",".",".",".",".",".",".",".",".",".","."
"Greek & Roman Med & Phcy","561
001","12","3.583","66.7",".","25.0",".","8.3",".",".",".",".",".",".",".",".",".",".","."
"Studies-Hist of Technology","637
001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","699
007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Historiography & Methods","720
001","7","3.800","42.9","28.6",".",".",".",".",".",".",".",".",".",".","28.6",".",".","."
"Smr: Medvl Renaiss&17C Sci","903
001","6","3.833","33.3","16.7",".",".",".",".",".",".",".",".",".",".","50.0",".",".","."
"Grad Studies-Medical Hist","919
001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"History of Science Colloq","950
001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
002","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
013","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
015","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
016","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","9","",".",".",".",".",".",".",".","77.8",".",".",".","22.2",".",".",".","."
"Independent Work","999
019","1","***","","","","","","","","","",".",".",".",".",".",".","."
"HIST SCI
456","Dept. Total","350","3.402","25.7","34.3","21.7","4.9","2.9","0.3","0.3","5.4",".","0.9",".","0.6","1.7","0.3","1.1","."
