"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","",""
"SLAVIC (SLAVIC LANGUAGES)","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"888
SLAVIC","","","","","","","","","","","","","","","","","","","",""
"","101
001","","21","3.286","23.8","42.9","14.3","14.3",".","4.8",".",".",".",".",".",".",".",".",".","."
"","002
101","","21","3.350","42.9","19.0","19.0","9.5",".",".","4.8","4.8",".",".",".",".",".",".",".","."
"","101
003","","21","3.524","38.1","33.3","23.8","4.8",".",".",".",".",".",".",".",".",".",".",".","."
"","101
004","","21","3.375","57.1","9.5","14.3","4.8",".","4.8","4.8","4.8",".",".",".",".",".",".",".","."
"1st Semester Russian","Course Total","","84","3.384","40.5","26.2","17.9","8.3",".","2.4","2.4","2.4",".",".",".",".",".",".",".","."
"1st Semester Polish","001
111","","16","3.633","62.5","18.8","6.3",".",".","6.3",".","6.3",".",".",".",".",".",".",".","."
"1st Semester Serbo-Croatian","141
001","","12","3.500","58.3","25.0",".",".",".",".","8.3","8.3",".",".",".",".",".",".",".","."
"Russ Honor Tutorial-Slav101","181
001","","17","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","001
203","","19","3.750","63.2","15.8","15.8",".",".",".",".","5.3",".",".",".",".",".",".",".","."
"","003
203","","14","3.792","64.3","14.3",".","7.1",".",".",".","14.3",".",".",".",".",".",".",".","."
"Third Semester Russian","Course Total","","33","3.767","63.6","15.2","9.1","3.0",".",".",".","9.1",".",".",".",".",".",".",".","."
"Topics-Slavic Literatures","245
001","","10","3.167","20.0","30.0",".","40.0",".",".",".",".",".",".",".",".",".","10.0",".","."
"3rd Semester Serbo-Croatian","251
001","","6","3.333","50.0",".","33.3",".","16.7",".",".",".",".",".",".",".",".",".",".","."
"","275
001","","11","3.585","45.5","36.4","9.1","9.1",".",".",".",".",".",".",".",".",".",".",".","."
"","275
002","","9","3.714","55.6","33.3","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Third Year Russian I","Course Total","","20","3.645","50.0","35.0","10.0","5.0",".",".",".",".",".",".",".",".",".",".",".","."
"Third Year Polish I","277
001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Third Year Polish II","278
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Russ Honor Tutorial-Slav203","283
001","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"6th Sem Intensive Polish","306
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Russian Lang & Culture I","315
001","","19","3.816","63.2","36.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Fourth Year Russian I","001
321","","17","3.500","41.2","17.6","29.4","5.9",".",".",".",".",".",".",".",".",".",".","5.9","."
"","331
001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","331
002","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Fourth Year Polish I","Course Total","","4","***","","","","","","","","","","","","","","","",""
"Fourth Year Polish II","332
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"1st Sem Intensive Serbo-Cr","341
001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Tolstoy","424
001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"History of Russian Culture","433
001","","14","3.769","64.3","21.4",".","7.1",".",".",".",".",".",".",".",".",".","7.1",".","."
"Soviet Literature","440
001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"3rd Sem Intensive Serbo-Cro","441
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Third Semester Intensive Czech","451
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Hist lit polsk po roku 1863","472
001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Capstone Smr:Russian Lit&Cultr","560
001","","14","3.731","78.6","7.1",".",".",".","7.1",".",".",".",".",".",".","7.1",".",".","."
"","699
007","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
010","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
012","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
013","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","","8","4.000","75.0",".",".",".",".",".",".",".",".",".",".",".","25.0",".",".","."
"Pushkin","710
001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Topics in Slavic Literature","755
001","","8","4.000","87.5",".",".",".",".",".",".",".",".",".",".",".","12.5",".",".","."
"","799
004","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"February 14, 2013","","","","","","","","","","","","","","","","","","","Page 294 of 403",""
