"HEC","","","","","","","","","","","","","","","","","","","",""
"HUMAN DEVEL & FAMILY STUDI Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"230
HDFS","","","","","","","","","","","","","","","","","","","",""
"HDFS
Dept. Total
230","769","3.618","60.2","16.6","9.0","4.0","3.4","1.7","0.1","1.0","",".",".","",".","0.5","3.3",".","0.1","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"230
HDFS","","","","","","","","","","","","","","","","","","","",""
"Sophomore","91","3.465","52.7","16.5","15.4","5.5","5.5","3.3",".",".","",".",".","",".",".","1.1",".",".","."
"Junior","261","3.629","61.3","17.6","8.0","3.4","4.2","1.5",".",".","",".",".","",".",".","3.8",".",".","."
"Senior","361","3.617","60.4","17.7","9.4","4.4","2.8","1.7","0.3",".","",".",".","",".",".","3.3",".",".","."
"Undergraduates","713","3.601","59.7","17.5","9.7","4.2","3.6","1.8","0.1",".","",".",".","",".",".","3.2",".",".","."
"Special","2","3.750","50.0","50.0",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Graduate","54","3.931","66.7","3.7",".","1.9",".",".",".","14.8","",".",".","",".","7.4","3.7",".","1.9","."
"Dept. Total","769","3.618","60.2","16.6","9.0","4.0","3.4","1.7","0.1","1.0","",".",".","",".","0.5","3.3",".","0.1","."
