"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","",""
"MEDIEVAL STUDIES","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"633
MEDIEVAL","","","","","","","","","","","","","","","","","","","",""
"Late Antiquity (200-900 C.E.)","112
001","","22","3.500","45.5","31.8","4.5","13.6","4.5",".",".",".",".",".",".",".",".",".",".","."
"Crusades: Christianity & Islam","309
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Old English","320
001","","6","3.833","83.3",".","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"The Vikings","430
001","","25","3.182","24.0","24.0","20.0","16.0",".",".","4.0","4.0",".",".",".",".","8.0",".",".","."
"Survey of Medieval Lit","503
001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Old Germanic Languages","755
002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"MEDIEVAL
633","Dept. Total","","57","3.348","42.1","22.8","12.3","12.3","1.8",".","3.5","1.8",".",".",".",".","3.5",".",".","."
