"EGR","","","","","","","","","","","","","","","","","","","","",""
"INDUSTRIAL & SYSTEMS ENGR","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"490
I SY E","","","","","","","","","","","","","","","","","","","","",""
"I SY E
490","Dept. Total","1027","3.654","58.9","18.3","10.9","3.9","1.6","0.5","0.2","4.3","",".","0.2","",".","0.7","0.3","0.1","0.2","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"490
I SY E","","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","6","3.118","66.7",".","16.7",".",".",".","16.7",".","",".",".","",".",".",".",".",".","."
"Junior","","98","3.584","62.2","12.2","17.3","4.1","3.1","1.0",".",".","",".",".","",".",".",".",".",".","."
"Senior","","536","3.648","60.4","21.5","11.2","3.9","1.3","0.7","0.2","0.2","",".",".","",".",".","0.2",".","0.4","."
"Undergraduates","","640","3.633","60.8","19.8","12.2","3.9","1.6","0.8","0.3","0.2","",".",".","",".",".","0.2",".","0.3","."
"Special","","15","3.686","53.3","33.3","13.3",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Graduate","","371","3.693","55.8","15.1","8.6","4.0","1.6",".",".","11.6","",".","0.5","",".","1.9","0.5","0.3",".","."
"Prof Yr 2","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","1027","3.654","58.9","18.3","10.9","3.9","1.6","0.5","0.2","4.3","",".","0.2","",".","0.7","0.3","0.1","0.2","."
