"MILITARY SCIENCE","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"644
MIL SCI","","","","","","","","","","","","","","","","","","","",""
"","101
001","","18","3.667","72.2","22.2",".",".",".",".","5.6",".",".",".",".",".",".",".",".","."
"","002
101","","16","3.906","81.3","18.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","003
101","","6","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","004
101","","12","3.875","83.3","8.3","8.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Foundations of Officership","Course Total","","52","3.817","78.8","17.3","1.9",".",".",".","1.9",".",".",".",".",".",".",".",".","."
"Leadership Lab 1A","110
001","","17","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","201
001","","21","3.714","76.2",".","19.0",".","4.8",".",".",".",".",".",".",".",".",".",".","."
"","201
002","","24","3.917","91.7",".","8.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Individual Leadership Studies","Course Total","","45","3.822","84.4",".","13.3",".","2.2",".",".",".",".",".",".",".",".",".",".","."
"Leadership Lab 2A","210
001","","18","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Leadership and Problem Solving","301
001","","13","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Leadership Lab 3A","310
001","","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Leadership and Management","401
001","","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Leadership Lab 4A","410
001","","15","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"MIL SCI
644","Dept. Total","","186","3.901","90.3","4.8","3.8",".","0.5",".","0.5",".",".",".",".",".",".",".",".","."
"Summary by Level","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"644
MIL SCI","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","","37","3.769","81.1","10.8","5.4",".",".",".","2.7",".",".",".",".",".",".",".",".","."
"Sophomore","","","73","3.849","86.3","5.5","6.8",".","1.4",".",".",".",".",".",".",".",".",".",".","."
"Junior","","","45","3.992","97.8","2.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Senior","","","26","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Undergraduates","","","181","3.898","90.1","5.0","3.9",".","0.6",".","0.6",".",".",".",".",".",".",".",".","."
"Special","","","5","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","","186","3.901","90.3","4.8","3.8",".","0.5",".","0.5",".",".",".",".",".",".",".",".","."
