"TERM : 1132","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar"
"Fall 2012-2013","","","","","","","","","","","","","","","","Institutional Reporting"
"","","","","University of Wisconsin - Madison","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","",""
"SCIENCE & TECHNOLOGY STUD Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"875
STS","","","","","","","","","","","","","","","",""
"Current Topics-Sci & Tech St","902
001
4","***","","","","","","","","","",".",".",".",".",".   
.   
."
"STS
875","4
Dept. Total","",".",".",".",".",".",".",".",".",".","100.0",".",".","",".  
.  
.  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"875
STS","","","","","","","","","","","","","","","",""
"Graduate","4","",".",".",".",".",".",".",".",".",".","100.0",".",".","",".  
.  
.  
."
"","Dept. Total
4","",".",".",".",".",".",".",".",".",".","100.0",".",".","",".  
.  
.  
."
"February 14, 2013","","","","","","","","","","","","","","","","Page 293 of 403"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","",""
"*** Please note: In order to protect student privacy, grade distributions for classes or class sections with fewer than five students have been redacted.","","","","","","","","","","","","","","","",""
