"","999
055","2","***","","","","","","","","","","","",".",".","",".","",".",".",".","."
"","999
138","1","***","","","","","","","","","","","",".",".","",".","",".",".",".","."
"","999
160","1","***","","","","","","","","","","","",".",".","",".","",".",".",".","."
"Readng & Rsch-Marketing PhD","Course Total","4","***","","","","","","","","","","","","","","","","","","","",""
"MARKETNG
237","Dept. Total","1599","3.280","26.1","30.2","26.1","10.6","5.9","0.3","",".","0.4","",".",".","",".","",".","0.4",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"237
MARKETNG","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","1","4.000","100.0",".",".",".",".",".","",".",".","",".",".","",".","",".",".",".",".","."
"Sophomore","","69","2.790","5.8","11.6","36.2","27.5","18.8",".","",".",".","",".",".","",".","",".",".",".",".","."
"Junior","","365","3.044","14.0","21.6","34.0","18.9","10.4","0.3","",".","0.3","",".",".","",".","",".","0.5",".",".","."
"Senior","","669","3.267","20.5","34.8","28.1","10.2","5.4","0.4","",".","0.1","",".",".","",".","",".","0.4",".",".","."
"Undergraduates","","1104","3.164","17.5","29.0","30.5","14.1","7.9","0.4","",".","0.2","",".",".","",".","",".","0.5",".",".","."
"Special","","48","3.170","25.0","18.8","25.0","22.9","6.3",".","",".",".","",".",".","",".","",".","2.1",".",".","."
"Graduate","","445","3.623","47.9","34.2","15.3","0.7","0.9",".","",".","0.9","",".",".","",".","",".","0.2",".",".","."
"Prof Yr 2","","1","3.500",".","100.0",".",".",".",".","",".",".","",".",".","",".","",".",".",".",".","."
"Prof Yr 3","","1","3.500",".","100.0",".",".",".",".","",".",".","",".",".","",".","",".",".",".",".","."
"Professionals","","2","3.500",".","100.0",".",".",".",".","",".",".","",".",".","",".","",".",".",".",".","."
"","Dept. Total","1599","3.280","26.1","30.2","26.1","10.6","5.9","0.3","",".","0.4","",".",".","",".","",".","0.4",".",".","."
