"GENERAL BUSINESS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"231
GEN BUS","","","","","","","","","","","","","","","","","","","","","",""
"Contemporary Topics","Course Total","125","3.572","24.8","66.4","8.8",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"GEN BUS
231","Dept. Total","1588","3.402","35.2","23.6","22.8","4.5","5.2","0.6","0.3","0.5","",".","1.3","",".","",".","6.0",".","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"231
GEN BUS","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","16","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Sophomore","","232","3.577","50.9","24.1","17.2","2.2","4.3","0.4",".","0.4","",".","0.4","",".","",".",".",".",".","."
"Junior","","394","3.336","35.8","22.1","21.6","3.8","8.1","1.5","0.5",".","",".","2.8","",".","",".","3.8",".",".","."
"Senior","","699","3.306","28.9","16.9","28.0","7.2","5.6","0.3","0.1","0.9","",".","1.0","",".","",".","11.2",".",".","."
"Undergraduates","","1341","3.376","35.6","19.5","23.9","5.2","6.0","0.7","0.2","0.5","",".","1.4","",".","",".","6.9",".",".","."
"Special","","15","3.329","40.0","6.7","26.7",".","6.7",".","6.7","6.7","",".",".","",".","",".","6.7",".",".","."
"Graduate","","230","3.570","32.6","48.7","16.1","0.9",".",".",".",".","",".","0.9","",".","",".","0.4",".","0.4","."
"Prof Yr 2","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Prof Yr 3","","1","3.500",".","100.0",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Professionals","","2","3.750","50.0","50.0",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"","Dept. Total","1588","3.402","35.2","23.6","22.8","4.5","5.2","0.6","0.3","0.5","",".","1.3","",".","",".","6.0",".","0.1","."
